Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tʰi˩˥ ə˧ʑi˧˥ ʁɑ˩mi˧ njɤ˧ tso˩bi˩zo˩ʝi˩˥ ʁɑ˩mi˧ tʰi˩˥ qʰɑ˩ne˩˥ tso˩bi˩˥ pi˧tsɯ˩ mv̩˩	tʰi˩˥ ə˧mi˧ ʁɑ˩mi˧ njɤ˧ tso˧tso˧ ʝi˥ ʁɑ˩mi˧ tʰi˩˥ qʰɑ˩ne˩˥ tso˧ɲi˩ pi˧tsɯ˩mv̩˩	['tʰi˩˥', 'ə˧ʑi˧˥', 'ʁɑ˩mi˧', 'njɤ˧', 'tso˩bi˩zo˩ʝi˩˥', 'ʁɑ˩mi˧', 'tʰi˩˥', 'qʰɑ˩ne˩˥', 'tso˩bi˩˥', 'pi˧tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'ə˧mi˧', 'ʁɑ˩mi˧', 'njɤ˧', 'tso˧tso˧', 'ʝi˥', 'ʁɑ˩mi˧', 'tʰi˩˥', 'qʰɑ˩ne˩˥', 'tso˧ɲi˩', 'pi˧tsɯ˩mv̩˩']	0	0.8695652173913043	[1.0, 0.7272727272727273, 1.0, 1.0, 0.36363636363636365, 0.2222222222222222, 0.18181818181818182, 0.46153846153846156, 0.375, 0.42857142857142855, 0.5333333333333333]	0.5721266107629744
ə˧dɑ˧ no˧ qʰɑ˩ne˩ ʝi˥tso˩ɲi˩ ʈʂʰɯ˧ne˧ ʝi˥se˩ hɑ˧ʐwɤ˩zo˩	ə˧dɑ˥ɳɯ˩ qʰɑ˩ne˩ʝi˥tso˩ɲi˩ ʈʂʰɯ˧ne˧ʝi˥ se˩ hɑ˧ʐwɤ˩zo˩	['ə˧dɑ˧', 'no˧', 'qʰɑ˩ne˩', 'ʝi˥tso˩ɲi˩', 'ʈʂʰɯ˧ne˧', 'ʝi˥se˩', 'hɑ˧ʐwɤ˩zo˩']	['ə˧dɑ˥ɳɯ˩', 'qʰɑ˩ne˩ʝi˥tso˩ɲi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'se˩', 'hɑ˧ʐwɤ˩zo˩']	-2	0.8888888888888888	[0.6153846153846154, 0.2, 0.3333333333333333, 0.3076923076923077, 0.1111111111111111, 0.0, 0.0]	0.22393162393162394
ʈʂʰɯ˧ɲi˥kv̩˩qo˩ kʰɯ˧le˧po˧tsʰɯ˧˥ mv̩˩zɯ˩˥ tʰi˧lɑ˧˥ dʑo˩ zo˩no˥ zo˩no˥ njæ˧sɯ˩kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩ zo˩no˥ hĩ˧ɻæ˥ ʈæ˧bɤ˧ ʁɑ˧ʂe˩ ə˩gi˩	ʈʂʰɯ˧ɲi˥kv̩˩qo˩ kʰɯ˩ le˧po˧tsʰɯ˧˥ mv̩˩zɯ˩˥ tʰi˧lɑ˧˥ dʑo˩ zo˩no˥ zo˩no˥ njæ˧sɯ˩kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩ zo˩no˥ hĩ˧ɻæ˥ ʈæ˧bɤ˧ ʁɑ˧ʂe˩ ə˩gi˩	['ʈʂʰɯ˧ɲi˥kv̩˩qo˩', 'kʰɯ˧le˧po˧tsʰɯ˧˥', 'mv̩˩zɯ˩˥', 'tʰi˧lɑ˧˥', 'dʑo˩', 'zo˩no˥', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʈæ˧bɤ˧', 'ʁɑ˧ʂe˩', 'ə˩gi˩']	['ʈʂʰɯ˧ɲi˥kv̩˩qo˩', 'kʰɯ˩', 'le˧po˧tsʰɯ˧˥', 'mv̩˩zɯ˩˥', 'tʰi˧lɑ˧˥', 'dʑo˩', 'zo˩no˥', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʈæ˧bɤ˧', 'ʁɑ˧ʂe˩', 'ə˩gi˩']	1	0.9883268482490273	[1.0, 0.3, 0.2, 0.125, 0.0, 0.4, 1.0, 0.11764705882352941, 0.2727272727272727, 0.11764705882352941, 0.15384615384615385, 0.15384615384615385, 0.16666666666666666, 0.18181818181818182]	0.29922846761082056
ʂe˧ʐe˧ ɖɯ˧ʐe˥ ʂe˧sɑ˩ ɖɯ˧sɑ˧˥ ə ʐɯ˧ ɖɯ˧kɤ˩ əəə… pɤ˩jɤ˧ ɖɯ˧qo˧ho˩ dze˧ pɤ˩jɤ˧ ʈʂwæ˧ʈʂwæ˧ ɖɯ˧qo˧ho˩ tʰi˩˥ le˧pɤ˥pɤ˩	ʂe˧ʂe˧ ɖɯ˧ɭɯ˧ ʂe˧sɯ˩ ɖɯ˧sɑ˥ ʐɯ˧ ɖɯ˧kɤ˧ əəə… pɤ˩jɤ˧˥ ɖɯ˧qo˩ho˩ dze˧ pɤ˩jɤ˧˥ ʈʂwæ˧ʈʂwæ˧ɻ˥ ɖɯ˧qo˩ho˩ tʰi˩˥ le˧pɤ˥pɤ˩	['ʂe˧ʐe˧', 'ɖɯ˧ʐe˥', 'ʂe˧sɑ˩', 'ɖɯ˧sɑ˧˥', 'ə', 'ʐɯ˧', 'ɖɯ˧kɤ˩', 'əəə…', 'pɤ˩jɤ˧', 'ɖɯ˧qo˧ho˩', 'dze˧', 'pɤ˩jɤ˧', 'ʈʂwæ˧ʈʂwæ˧', 'ɖɯ˧qo˧ho˩', 'tʰi˩˥', 'le˧pɤ˥pɤ˩']	['ʂe˧ʂe˧', 'ɖɯ˧ɭɯ˧', 'ʂe˧sɯ˩', 'ɖɯ˧sɑ˥', 'ʐɯ˧', 'ɖɯ˧kɤ˧', 'əəə…', 'pɤ˩jɤ˧˥', 'ɖɯ˧qo˩ho˩', 'dze˧', 'pɤ˩jɤ˧˥', 'ʈʂwæ˧ʈʂwæ˧ɻ˥', 'ɖɯ˧qo˩ho˩', 'tʰi˩˥', 'le˧pɤ˥pɤ˩']	-1	0.8977777777777778	[0.8333333333333334, 0.5, 0.8333333333333334, 0.9230769230769231, 0.0, 0.4444444444444444, 0.0, 0.0, 0.13333333333333333, 0.15384615384615385, 0.18181818181818182, 0.1111111111111111, 0.10526315789473684, 0.14285714285714285, 0.14285714285714285, 0.0]	0.2815796411191148
ə˧ʝi˧ʂɯ˥ʝi˩ le˧go˩ le˧go˩ le˧go˩ le˧go˩dʑo˩ tsʰi˧ɲi˧ le˧go˩ ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ hu˧mi˧ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ ə˩gi˩	ə˧ʝi˧ʂɯ˥ʝi˩ le˧go˩ le˧go˩ le˧go˩ le˧go˩dʑo˩ tsʰi˧ɲi˧ le˧gwɤ˩ ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ hu˧mi˧ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ ə˩gi˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'le˧go˩', 'le˧go˩', 'le˧go˩', 'le˧go˩dʑo˩', 'tsʰi˧ɲi˧', 'le˧go˩', 'ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'hu˧mi˧ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'ə˩gi˩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'le˧go˩', 'le˧go˩', 'le˧go˩', 'le˧go˩dʑo˩', 'tsʰi˧ɲi˧', 'le˧gwɤ˩', 'ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'hu˧mi˧ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'ə˩gi˩']	0	0.985781990521327	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7692307692307693, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9807692307692307
kv̩˧tʰv̩˧ õ˧bv̩˥õ˩ le˩tv̩˩ ɖɯ˧ʑi˩ɳɯ˩ kv̩˧ ɲi˧ɭɯ˧so˩ɭɯ˩ po˩ ɖɯ˧v̩˧ tʰi˧tɕɤ˧˥	kʰv̩˧tɕʰi˧ õ˧bv̩˥õ˩ le˧tv̩˧ ɖɯ˧ʑi˩ɳɯ˩ kv̩˧ ɲi˧ɭɯ˧ so˧ɭɯ˧ po˩ ɖɯ˧v̩˧ tʰi˧tɕɤ˧˥	['kv̩˧tʰv̩˧', 'õ˧bv̩˥õ˩', 'le˩tv̩˩', 'ɖɯ˧ʑi˩ɳɯ˩', 'kv̩˧', 'ɲi˧ɭɯ˧so˩ɭɯ˩', 'po˩', 'ɖɯ˧v̩˧', 'tʰi˧tɕɤ˧˥']	['kʰv̩˧tɕʰi˧', 'õ˧bv̩˥õ˩', 'le˧tv̩˧', 'ɖɯ˧ʑi˩ɳɯ˩', 'kv̩˧', 'ɲi˧ɭɯ˧', 'so˧ɭɯ˧', 'po˩', 'ɖɯ˧v̩˧', 'tʰi˧tɕɤ˧˥']	1	0.9102564102564102	[0.7368421052631579, 1.0, 0.7142857142857143, 1.0, 1.0, 0.6666666666666666, 0.2222222222222222, 0.0, 0.26666666666666666]	0.6229648194560475
tʰi˧dʑo˧ tʰi˧wɤ˧ wɤ˧mɤ˧kv̩˩lɑ˩ tʰi˧ʂe˧ tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ ɲi˥jɤ jɤ	tʰi˧dʑo˧ tʰi˧wɤ˧ wɤ˧mɤ˧kv̩˩lɑ˩ tʰi˧ʂe˧ tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ ɲi˥jɤ	['tʰi˧dʑo˧', 'tʰi˧wɤ˧', 'wɤ˧mɤ˧kv̩˩lɑ˩', 'tʰi˧ʂe˧', 'tʰi˧kʰɤ˧ɕjɤ˧ɻ˧', 'ɲi˥jɤ', 'jɤ']	['tʰi˧dʑo˧', 'tʰi˧wɤ˧', 'wɤ˧mɤ˧kv̩˩lɑ˩', 'tʰi˧ʂe˧', 'tʰi˧kʰɤ˧ɕjɤ˧ɻ˧', 'ɲi˥jɤ']	-1	0.9752066115702479	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]	0.8571428571428571
hĩ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩ dʑo˩ɲi˥tsɯ˩mv̩˩ tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧dʑo˩ zo˩no˥ pʰe˧ ʈʂʰɯ˧ɻ̍˩se˩ mi˩zɯ˩ dʑo˩˥ se˩ ɖwæ˩ mɤ˧zo˧ ʂɯ˧ɬi˧mi˧ mo˧ɖʐv̩˥ne˩ ɖʐv̩˧kv̩˧mæ˩ pi˧	hĩ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩ dʑo˩ɲi˥tsɯ˩ mv̩˩ tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧dʑo˩ zo˩no˥ pʰi˧ ʈʂʰɯ˧ɻæ˧se˥ mi˩zɯ˩ dʑo˩˥ se˩zo˩ ʂɯ˧ɬi˧mi˧ mo˧ɖʐv̩˥pi˩ ɖʐo˧kv̩˩ɲi˩ pi˧	['hĩ˧ʈʂʰɯ˧', 'qʰɑ˩jɤ˩', 'dʑo˩ɲi˥tsɯ˩mv̩˩', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'pʰe˧', 'ʈʂʰɯ˧ɻ̍˩se˩', 'mi˩zɯ˩', 'dʑo˩˥', 'se˩', 'ɖwæ˩', 'mɤ˧zo˧', 'ʂɯ˧ɬi˧mi˧', 'mo˧ɖʐv̩˥ne˩', 'ɖʐv̩˧kv̩˧mæ˩', 'pi˧']	['hĩ˧ʈʂʰɯ˧', 'qʰɑ˩jɤ˩', 'dʑo˩ɲi˥tsɯ˩', 'mv̩˩', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'pʰi˧', 'ʈʂʰɯ˧ɻæ˧se˥', 'mi˩zɯ˩', 'dʑo˩˥', 'se˩zo˩', 'ʂɯ˧ɬi˧mi˧', 'mo˧ɖʐv̩˥pi˩', 'ɖʐo˧kv̩˩ɲi˩', 'pi˧']	-1	0.8888888888888888	[1.0, 1.0, 0.8461538461538461, 0.2222222222222222, 0.375, 0.5, 0.26666666666666666, 0.0, 0.26666666666666666, 0.11764705882352941, 0.18181818181818182, 0.25, 0.2, 0.26666666666666666, 0.2, 0.45454545454545453, 0.13333333333333333, 0.0]	0.34892889427203155
ə˧mi˧ɻæ˩ ɲi˧mi˧ qʰæ˧ʂæ˧ pʰi˩ dɑ˩˥ sɑ˧ le˧ɲi˩	ə˧mi˧ɻæ˩ ɲi˧mi˧ qʰæ˧ʂæ˧ʂæ˧ pʰi˧ dɑ˧˥ sɑ˧ le˧ɲi˩	['ə˧mi˧ɻæ˩', 'ɲi˧mi˧', 'qʰæ˧ʂæ˧', 'pʰi˩', 'dɑ˩˥', 'sɑ˧', 'le˧ɲi˩']	['ə˧mi˧ɻæ˩', 'ɲi˧mi˧', 'qʰæ˧ʂæ˧ʂæ˧', 'pʰi˧', 'dɑ˧˥', 'sɑ˧', 'le˧ɲi˩']	0	0.9230769230769231	[1.0, 1.0, 0.8235294117647058, 0.75, 0.75, 1.0, 1.0]	0.9033613445378151
ə˧ʝi˧ʂɯ˥ʝi˩ ɬɑ˧sɑ˧ hɯ˧dʑo˥ zo˧ʈʂʰɯ˧ le˧wo˥ le˧jo˩ mɤ˩kv̩˩ze˩tsɯ˩ mv̩˩	ə˧ʝi˧ʂɯ˥ʝi˩ ɬɑ˧sɑ˧ hɯ˧dʑo˥ mo˧ʈʂʰɯ˥ le˧wo˧ le˧jo˩kv̩˩ze˩tsɯ˩ mv̩˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɬɑ˧sɑ˧', 'hɯ˧dʑo˥', 'zo˧ʈʂʰɯ˧', 'le˧wo˥', 'le˧jo˩', 'mɤ˩kv̩˩ze˩tsɯ˩', 'mv̩˩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɬɑ˧sɑ˧', 'hɯ˧dʑo˥', 'mo˧ʈʂʰɯ˥', 'le˧wo˧', 'le˧jo˩kv̩˩ze˩tsɯ˩', 'mv̩˩']	-1	0.9253731343283582	[1.0, 1.0, 1.0, 0.75, 0.8333333333333334, 0.5217391304347826, 0.4444444444444444, 0.0]	0.69368961352657
no˧ mɤ˧dʑo˧ njɤ˧ ki˧ki˩ njɤ˧ mɤ˧dʑo˧ no˧ ki˧ki˩	no˧ mɤ˧dʑo˧ njɤ˧ki˧ ki˩ njɤ˧ mɤ˧dʑo˧ no˧ ki˧ki˩	['no˧', 'mɤ˧dʑo˧', 'njɤ˧', 'ki˧ki˩', 'njɤ˧', 'mɤ˧dʑo˧', 'no˧', 'ki˧ki˩']	['no˧', 'mɤ˧dʑo˧', 'njɤ˧ki˧', 'ki˩', 'njɤ˧', 'mɤ˧dʑo˧', 'no˧', 'ki˧ki˩']	0	0.9787234042553191	[1.0, 1.0, 0.7272727272727273, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]	0.9242424242424242
zo˩no˥ to˩mi˩˥ ɑ˩ʁo˧ to˩mi˩˥ ə˧mɑ˧ki˩ tʰi˧di˩mɤ˩di˩ ə˩gi˩ m	zo˩no˥ to˩mi˩˥ ɑ˩ʁo˥ to˩mi˩˥ ə˧mɑ˧ki˩ tʰi˧di˥mɤ˩di˩ ə˩gi˩ mm	['zo˩no˥', 'to˩mi˩˥', 'ɑ˩ʁo˧', 'to˩mi˩˥', 'ə˧mɑ˧ki˩', 'tʰi˧di˩mɤ˩di˩', 'ə˩gi˩', 'm']	['zo˩no˥', 'to˩mi˩˥', 'ɑ˩ʁo˥', 'to˩mi˩˥', 'ə˧mɑ˧ki˩', 'tʰi˧di˥mɤ˩di˩', 'ə˩gi˩', 'mm']	0	0.957983193277311	[1.0, 1.0, 0.8, 1.0, 1.0, 0.9230769230769231, 1.0, 0.6666666666666666]	0.9237179487179488
wɤ˩˥ ʐɯ˧ ɖɯ˧ʈʰɤ˥ tʰi˩kʰɯ˩ dɑ˧pɤ˧ tʰv̩˧v̩˧ɳɯ˩ le˧ʈʂʰo˥ le˧ʈʂʰo˥	wɤ˩˥ ʐɯ˧ ɖɯ˧ʈʰɤ˥ tʰi˩kʰɯ˩ dɑ˧pɤ˧ tʰv̩˧v̩˧ɳɯ˩ le˧ʈʂʰo˥ le˧ʈʂʰo˧	['wɤ˩˥', 'ʐɯ˧', 'ɖɯ˧ʈʰɤ˥', 'tʰi˩kʰɯ˩', 'dɑ˧pɤ˧', 'tʰv̩˧v̩˧ɳɯ˩', 'le˧ʈʂʰo˥', 'le˧ʈʂʰo˥']	['wɤ˩˥', 'ʐɯ˧', 'ɖɯ˧ʈʰɤ˥', 'tʰi˩kʰɯ˩', 'dɑ˧pɤ˧', 'tʰv̩˧v̩˧ɳɯ˩', 'le˧ʈʂʰo˥', 'le˧ʈʂʰo˧']	0	0.9838709677419355	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.875]	0.984375
əəə… ə˧zɯ˩ tsʰi˧qʰæ˧˥dʑo˩ tɕʰi˧mɤ˧bi˧ze˧ le˧wo˥ le˧bi˩ze˩ pi˧zo˩ ə˧mi˧lɑ˧ mv̩˩lɑ˥ tʰi˩˥ di˩li˩ʁo˩bv̩˥ʈʂʰɯ˩ ɖɯ˧v̩˧ ɖɯ˧k ɖɯ˧v̩˧ ɖɯ˧kʰɤ˧ ɖʐɤ˥ le˧po˧tsʰɯ˧ɲi˥tsɯ˩ mv̩˩	əəə… ə˧zɯ˩ tsʰi˧qʰæ˧˥ dʑo˩ tɕʰi˧mɤ˧bi˧ze˧ le˧wo˥le˩bi˩ze˩ pi˧zo˩ ə˧mi˧lɑ˧ mv̩˩lɑ˥ tʰi˩˥ di˩li˩ʁo˩bv̩˥ tʰv̩˧v̩˧ ɖɯ˧v̩˧ ɖɯ˧v̩˧ ɖɯ˧kʰɤ˧ ɖʐɤ˥ le˧po˧tsʰɯ˧ɲi˥tsɯ˩ mv̩˩	['əəə…', 'ə˧zɯ˩', 'tsʰi˧qʰæ˧˥dʑo˩', 'tɕʰi˧mɤ˧bi˧ze˧', 'le˧wo˥', 'le˧bi˩ze˩', 'pi˧zo˩', 'ə˧mi˧lɑ˧', 'mv̩˩lɑ˥', 'tʰi˩˥', 'di˩li˩ʁo˩bv̩˥ʈʂʰɯ˩', 'ɖɯ˧v̩˧', 'ɖɯ˧k', 'ɖɯ˧v̩˧', 'ɖɯ˧kʰɤ˧', 'ɖʐɤ˥', 'le˧po˧tsʰɯ˧ɲi˥tsɯ˩', 'mv̩˩']	['əəə…', 'ə˧zɯ˩', 'tsʰi˧qʰæ˧˥', 'dʑo˩', 'tɕʰi˧mɤ˧bi˧ze˧', 'le˧wo˥le˩bi˩ze˩', 'pi˧zo˩', 'ə˧mi˧lɑ˧', 'mv̩˩lɑ˥', 'tʰi˩˥', 'di˩li˩ʁo˩bv̩˥', 'tʰv̩˧v̩˧', 'ɖɯ˧v̩˧', 'ɖɯ˧v̩˧', 'ɖɯ˧kʰɤ˧', 'ɖʐɤ˥', 'le˧po˧tsʰɯ˧ɲi˥tsɯ˩', 'mv̩˩']	0	0.9411764705882353	[1.0, 1.0, 0.8333333333333334, 0.0, 0.2, 0.75, 1.0, 1.0, 1.0, 1.0, 0.8387096774193549, 0.5714285714285714, 0.6, 1.0, 1.0, 1.0, 1.0, 1.0]	0.8218595323434034
dʑɯ˩ʁo˩di˥hĩ˩ v̩˩tsʰɤ˧˥ jɤ˧˥ v wo˩˥ õ˧ʈʂʰɯ˧lɑ˩ dʑo˩ tʰi˩˥	dʑɯ˩ʁo˩ di˥hĩ˩ v̩˩tsʰɤ˧˥ wɤ˩˥ wo˩˥ õ˧ʈʂʰɯ˧lɑ˩ dʑo˩ tʰi˩˥	['dʑɯ˩ʁo˩di˥hĩ˩', 'v̩˩tsʰɤ˧˥', 'jɤ˧˥', 'v', 'wo˩˥', 'õ˧ʈʂʰɯ˧lɑ˩', 'dʑo˩', 'tʰi˩˥']	['dʑɯ˩ʁo˩', 'di˥hĩ˩', 'v̩˩tsʰɤ˧˥', 'wɤ˩˥', 'wo˩˥', 'õ˧ʈʂʰɯ˧lɑ˩', 'dʑo˩', 'tʰi˩˥']	0	0.9401709401709402	[0.6666666666666666, 0.125, 0.46153846153846156, 0.0, 1.0, 1.0, 1.0, 1.0]	0.656650641025641
wo˩ɳɯ˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩ tʰi˩˥ hɑ˧ le˧dʑo˧ dʑi˧hṽ˧mv̩˩di˩ le˧dʑo˧	wo˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ʝi˥ kwɤ˩tɕɯ˩lɑ˩ tʰi˩˥ hɑ˧ le˧dʑo˧ dʑi˧hṽ˧mv̩˩di˩ le˧dʑo˩	['wo˩ɳɯ˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩', 'tʰi˩˥', 'hɑ˧', 'le˧dʑo˧', 'dʑi˧hṽ˧mv̩˩di˩', 'le˧dʑo˧']	['wo˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʝi˥', 'kwɤ˩tɕɯ˩lɑ˩', 'tʰi˩˥', 'hɑ˧', 'le˧dʑo˧', 'dʑi˧hṽ˧mv̩˩di˩', 'le˧dʑo˩']	1	0.967741935483871	[0.8, 1.0, 0.5217391304347826, 0.25, 0.0, 0.2, 0.2727272727272727, 0.2727272727272727]	0.414649209486166
ə˧lɑ˧ʁwɤ˧ hĩ˧ dzi˧kʰɯ˥dʑo˩ tʰi˩˥ zo˩no˥ ə˧ lɑ˧tʰɑ˧mi˧ɻ̍˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ mo˥hĩ˩dʑo˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩tsɯ˩ mv̩˩	ə˧lɑ˧ʁwɤ˧ hĩ˧ dʑɯ˧ kʰɯ˥dʑo˩ tʰi˩˥ zo˩no˥ lɑ˧tʰɑ˧mi˧ɻ̍˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ mo˥hĩ˩dʑo˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩ tsɯ˩mv̩˩	['ə˧lɑ˧ʁwɤ˧', 'hĩ˧', 'dzi˧kʰɯ˥dʑo˩', 'tʰi˩˥', 'zo˩no˥', 'ə˧', 'lɑ˧tʰɑ˧mi˧ɻ̍˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧', 'mo˥hĩ˩dʑo˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩tsɯ˩', 'mv̩˩']	['ə˧lɑ˧ʁwɤ˧', 'hĩ˧', 'dʑɯ˧', 'kʰɯ˥dʑo˩', 'tʰi˩˥', 'zo˩no˥', 'lɑ˧tʰɑ˧mi˧ɻ̍˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧', 'mo˥hĩ˩dʑo˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩', 'tsɯ˩mv̩˩']	0	0.9557522123893806	[1.0, 1.0, 0.25, 0.3076923076923077, 0.36363636363636365, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666]	0.7247175901022055
ɖʐe˧ dʑɤ˩˥ ɖɯ˧mɤ˧kv̩˧tsɯ˥ mv̩˩	ɖʐe˧ dʑɤ˩˥ ɖɯ˧mɤ˧kv̩˧tsɯ˥ mv̩˩	['ɖʐe˧', 'dʑɤ˩˥', 'ɖɯ˧mɤ˧kv̩˧tsɯ˥', 'mv̩˩']	['ɖʐe˧', 'dʑɤ˩˥', 'ɖɯ˧mɤ˧kv̩˧tsɯ˥', 'mv̩˩']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
hɑ˩ʂɯ˧ dzɯ˧ɲi˥ mæ˩	ʁɑ˩ʂɯ˧ dzɯ˩ ɲi˥mæ˩	['hɑ˩ʂɯ˧', 'dzɯ˧ɲi˥', 'mæ˩']	['ʁɑ˩ʂɯ˧', 'dzɯ˩', 'ɲi˥mæ˩']	0	0.8333333333333334	[0.8333333333333334, 0.5454545454545454, 0.6666666666666666]	0.6818181818181818
dʑɯ˩nɑ˩mi˩ʁo˩ɳɯ˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧ɳɯ˥ ɑ˩ʁo˧ kʰi˥ qʰv̩˩ no˩qo˥ tʰv̩˩ɲi˩ qʰwɤ˧tsʰi˩ no˩qo˥ kʰɯ˩ɲi˩ wɤ˩	dʑɯ˩nɑ˩mi˩ʁo˩˥ ɳɯ˩ ɖɯ˧kɤ˧ ɖɯ˧kɤ˧ ɖɯ˧kɤ˧ ɖɯ˧gɤ˧ɳɯ˥ ɑ˩ʁo˧ kʰi˩ni˩zo˩ tʰv̩˩v̩˩ qʰwɤ˧ tɕɯ˩zo˩ qo˥ kʰɯ˩zo˩	['dʑɯ˩nɑ˩mi˩ʁo˩ɳɯ˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧ɳɯ˥', 'ɑ˩ʁo˧', 'kʰi˥', 'qʰv̩˩', 'no˩qo˥', 'tʰv̩˩ɲi˩', 'qʰwɤ˧tsʰi˩', 'no˩qo˥', 'kʰɯ˩ɲi˩', 'wɤ˩']	['dʑɯ˩nɑ˩mi˩ʁo˩˥', 'ɳɯ˩', 'ɖɯ˧kɤ˧', 'ɖɯ˧kɤ˧', 'ɖɯ˧kɤ˧', 'ɖɯ˧gɤ˧ɳɯ˥', 'ɑ˩ʁo˧', 'kʰi˩ni˩zo˩', 'tʰv̩˩v̩˩', 'qʰwɤ˧', 'tɕɯ˩zo˩', 'qo˥', 'kʰɯ˩zo˩']	-1	0.7757009345794392	[0.9333333333333333, 0.2, 0.7692307692307693, 0.7692307692307693, 0.6666666666666666, 0.14285714285714285, 0.0, 0.26666666666666666, 0.14285714285714285, 0.15384615384615385, 0.23529411764705882, 0.6666666666666666, 0.7142857142857143, 0.0]	0.4043525102348632
