Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tʰi˩˥ ə˧ʑi˧˥ ʁɑ˩mi˧ njɤ˧ tso˩bi˩zo˩ʝi˩˥ ʁɑ˩mi˧ tʰi˩˥ qʰɑ˩ne˩˥ tso˩bi˩˥ pi˧tsɯ˩ mv̩˩	tʰi˩˥ ə˧ʑi˧ ʁɑ˩mi˧ njɤ˧ tso˧bi˧zo˧ ʝi˥ ʁɑ˩mi˧ tʰi˩˥ qʰɑ˩ne˩˥ tso˧bi˧˥ pi˧tsɯ˩ mv̩˩	['tʰi˩˥', 'ə˧ʑi˧˥', 'ʁɑ˩mi˧', 'njɤ˧', 'tso˩bi˩zo˩ʝi˩˥', 'ʁɑ˩mi˧', 'tʰi˩˥', 'qʰɑ˩ne˩˥', 'tso˩bi˩˥', 'pi˧tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'ə˧ʑi˧', 'ʁɑ˩mi˧', 'njɤ˧', 'tso˧bi˧zo˧', 'ʝi˥', 'ʁɑ˩mi˧', 'tʰi˩˥', 'qʰɑ˩ne˩˥', 'tso˧bi˧˥', 'pi˧tsɯ˩', 'mv̩˩']	1	0.9212121212121213	[1.0, 0.9090909090909091, 1.0, 1.0, 0.5833333333333334, 0.2222222222222222, 0.18181818181818182, 0.46153846153846156, 0.375, 0.26666666666666666, 0.18181818181818182]	0.5619534505898143
ə˧dɑ˧ no˧ qʰɑ˩ne˩ ʝi˥tso˩ɲi˩ ʈʂʰɯ˧ne˧ ʝi˥se˩ hɑ˧ʐwɤ˩zo˩	ə˧dɑ˥ɳɯ˩ qʰɑ˩ne˩ i˥tso˩ɲi˩ ʈʂʰɯ˧ne˧ʝi˥ se˩ hɑ˧ ʐwɤ˩zo˩	['ə˧dɑ˧', 'no˧', 'qʰɑ˩ne˩', 'ʝi˥tso˩ɲi˩', 'ʈʂʰɯ˧ne˧', 'ʝi˥se˩', 'hɑ˧ʐwɤ˩zo˩']	['ə˧dɑ˥ɳɯ˩', 'qʰɑ˩ne˩', 'i˥tso˩ɲi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'se˩', 'hɑ˧', 'ʐwɤ˩zo˩']	0	0.8807339449541285	[0.6153846153846154, 0.2, 0.25, 0.2857142857142857, 0.18181818181818182, 0.0, 0.8235294117647058]	0.3366352135259698
ʈʂʰɯ˧ɲi˥kv̩˩qo˩ kʰɯ˧le˧po˧tsʰɯ˧˥ mv̩˩zɯ˩˥ tʰi˧lɑ˧˥ dʑo˩ zo˩no˥ zo˩no˥ njæ˧sɯ˩kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩ zo˩no˥ hĩ˧ɻæ˥ ʈæ˧bɤ˧ ʁɑ˧ʂe˩ ə˩gi˩	ʈʂʰɯ˧ɲi˥kv̩˩qo˩ kʰɯ˩ le˧po˧tsʰɯ˧˥ mv̩˩dzɯ˩˥ tʰi˧lɑ˧˥ dʑo˩ zo˩no˥ zo˩no˥ njæ˧sɯ˩kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩ zo˩no˥ hĩ˧ɻæ˥ ʈæ˧bɤ˧ ʁɑ˧ʂe˩ ə˩gi˩	['ʈʂʰɯ˧ɲi˥kv̩˩qo˩', 'kʰɯ˧le˧po˧tsʰɯ˧˥', 'mv̩˩zɯ˩˥', 'tʰi˧lɑ˧˥', 'dʑo˩', 'zo˩no˥', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʈæ˧bɤ˧', 'ʁɑ˧ʂe˩', 'ə˩gi˩']	['ʈʂʰɯ˧ɲi˥kv̩˩qo˩', 'kʰɯ˩', 'le˧po˧tsʰɯ˧˥', 'mv̩˩dzɯ˩˥', 'tʰi˧lɑ˧˥', 'dʑo˩', 'zo˩no˥', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʈæ˧bɤ˧', 'ʁɑ˧ʂe˩', 'ə˩gi˩']	1	0.9844961240310077	[1.0, 0.3, 0.2, 0.11764705882352941, 0.0, 0.4, 1.0, 0.11764705882352941, 0.2727272727272727, 0.11764705882352941, 0.15384615384615385, 0.15384615384615385, 0.16666666666666666, 0.18181818181818182]	0.29870325752678695
ʂe˧ʐe˧ ɖɯ˧ʐe˥ ʂe˧sɑ˩ ɖɯ˧sɑ˧˥ ə ʐɯ˧ ɖɯ˧kɤ˩ əəə… pɤ˩jɤ˧ ɖɯ˧qo˧ho˩ dze˧ pɤ˩jɤ˧ ʈʂwæ˧ʈʂwæ˧ ɖɯ˧qo˧ho˩ tʰi˩˥ le˧pɤ˥pɤ˩	ʂe˧ʐe˧ ɖɯ˧ʐɯ˧˥ ʂe˧sɑ˩ ɖɯ˧sɑ˥ ə… ʐɯ˧ ɖɯ˧kɤ˩ əəə… pɤ˩jɤ˧˥ ɖɯ˧qo˧ho˩ dze˧ pɤ˩jɤ˧˩˥ ʈʂwæ˩ʈʂwæ˧˥ ɖɯ˧qo˩ho˩ tʰi˩˥ le˧pɤ˥pɤ˩	['ʂe˧ʐe˧', 'ɖɯ˧ʐe˥', 'ʂe˧sɑ˩', 'ɖɯ˧sɑ˧˥', 'ə', 'ʐɯ˧', 'ɖɯ˧kɤ˩', 'əəə…', 'pɤ˩jɤ˧', 'ɖɯ˧qo˧ho˩', 'dze˧', 'pɤ˩jɤ˧', 'ʈʂwæ˧ʈʂwæ˧', 'ɖɯ˧qo˧ho˩', 'tʰi˩˥', 'le˧pɤ˥pɤ˩']	['ʂe˧ʐe˧', 'ɖɯ˧ʐɯ˧˥', 'ʂe˧sɑ˩', 'ɖɯ˧sɑ˥', 'ə…', 'ʐɯ˧', 'ɖɯ˧kɤ˩', 'əəə…', 'pɤ˩jɤ˧˥', 'ɖɯ˧qo˧ho˩', 'dze˧', 'pɤ˩jɤ˧˩˥', 'ʈʂwæ˩ʈʂwæ˧˥', 'ɖɯ˧qo˩ho˩', 'tʰi˩˥', 'le˧pɤ˥pɤ˩']	0	0.9432314410480349	[1.0, 0.7692307692307693, 1.0, 0.9230769230769231, 0.6666666666666666, 1.0, 1.0, 1.0, 0.9230769230769231, 1.0, 1.0, 0.8571428571428571, 0.8571428571428571, 0.8888888888888888, 1.0, 1.0]	0.9303266178266179
ə˧ʝi˧ʂɯ˥ʝi˩ le˧go˩ le˧go˩ le˧go˩ le˧go˩dʑo˩ tsʰi˧ɲi˧ le˧go˩ ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ hu˧mi˧ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ ə˩gi˩	ə˧ʝi˧ʂɯ˥ʝi˩ le˧go˩ le˧go˩ le˧go˩ le˧gwo˩dʑo˩ tsʰi˧ɲi˧ le˧gwɤ˩ ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ hu˧mi˧ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ ə˩gi˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'le˧go˩', 'le˧go˩', 'le˧go˩', 'le˧go˩dʑo˩', 'tsʰi˧ɲi˧', 'le˧go˩', 'ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'hu˧mi˧ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'ə˩gi˩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'le˧go˩', 'le˧go˩', 'le˧go˩', 'le˧gwo˩dʑo˩', 'tsʰi˧ɲi˧', 'le˧gwɤ˩', 'ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'hu˧mi˧ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'ə˩gi˩']	0	0.9811320754716981	[1.0, 1.0, 1.0, 1.0, 0.9523809523809523, 1.0, 0.7692307692307693, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9768009768009768
kv̩˧tʰv̩˧ õ˧bv̩˥õ˩ le˩tv̩˩ ɖɯ˧ʑi˩ɳɯ˩ kv̩˧ ɲi˧ɭɯ˧so˩ɭɯ˩ po˩ ɖɯ˧v̩˧ tʰi˧tɕɤ˧˥	kv̩˧tɕʰɯ˧ õ˧bv̩˥õ˩ le˧tv̩˧ ɖɯ˧ʑi˩ɳɯ˩ kv̩˩ ɲi˧ɭɯ˧ so˩ɭɯ˩ po˩ ɖɯ˧vwɤ˧ tʰi˧tɕɤ˧˥	['kv̩˧tʰv̩˧', 'õ˧bv̩˥õ˩', 'le˩tv̩˩', 'ɖɯ˧ʑi˩ɳɯ˩', 'kv̩˧', 'ɲi˧ɭɯ˧so˩ɭɯ˩', 'po˩', 'ɖɯ˧v̩˧', 'tʰi˧tɕɤ˧˥']	['kv̩˧tɕʰɯ˧', 'õ˧bv̩˥õ˩', 'le˧tv̩˧', 'ɖɯ˧ʑi˩ɳɯ˩', 'kv̩˩', 'ɲi˧ɭɯ˧', 'so˩ɭɯ˩', 'po˩', 'ɖɯ˧vwɤ˧', 'tʰi˧tɕɤ˧˥']	1	0.9102564102564102	[0.7777777777777778, 1.0, 0.7142857142857143, 1.0, 0.75, 0.6666666666666666, 0.4444444444444444, 0.0, 0.375]	0.6364638447971781
tʰi˧dʑo˧ tʰi˧wɤ˧ wɤ˧mɤ˧kv̩˩lɑ˩ tʰi˧ʂe˧ tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ ɲi˥jɤ jɤ	tʰi˧dʑo˧ tʰi˧wɤ˧ ʁwɤ˧ mɤ˧kv̩˩lɑ˥ tʰi˧ʂe˧ tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ʝ ni˥jɤ	['tʰi˧dʑo˧', 'tʰi˧wɤ˧', 'wɤ˧mɤ˧kv̩˩lɑ˩', 'tʰi˧ʂe˧', 'tʰi˧kʰɤ˧ɕjɤ˧ɻ˧', 'ɲi˥jɤ', 'jɤ']	['tʰi˧dʑo˧', 'tʰi˧wɤ˧', 'ʁwɤ˧', 'mɤ˧kv̩˩lɑ˥', 'tʰi˧ʂe˧', 'tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ʝ', 'ni˥jɤ']	0	0.9193548387096774	[1.0, 1.0, 0.35294117647058826, 0.11764705882352941, 0.47619047619047616, 0.3, 0.5714285714285714]	0.5454581832733093
hĩ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩ dʑo˩ɲi˥tsɯ˩mv̩˩ tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧dʑo˩ zo˩no˥ pʰe˧ ʈʂʰɯ˧ɻ̍˩se˩ mi˩zɯ˩ dʑo˩˥ se˩ ɖwæ˩ mɤ˧zo˧ ʂɯ˧ɬi˧mi˧ mo˧ɖʐv̩˥ne˩ ɖʐv̩˧kv̩˧mæ˩ pi˧	hĩ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩ dʑo˩ɲi˥tsɯ˩ mv̩˩ tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧dʑo˩ zo˩no˥ pʰi˧ ʈʂʰɯ˥ɻ̍˩se˩ mi˩zo˩ dʑo˩˥ se˩ ɖwæ˧ mɤ˧zo˧ ʂɯ˧ɬi˧mi˧ mo˧ɖʐv̩˥ni˩ ɖʐv̩˧kv̩˧mæ˩ pi˧	['hĩ˧ʈʂʰɯ˧', 'qʰɑ˩jɤ˩', 'dʑo˩ɲi˥tsɯ˩mv̩˩', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'pʰe˧', 'ʈʂʰɯ˧ɻ̍˩se˩', 'mi˩zɯ˩', 'dʑo˩˥', 'se˩', 'ɖwæ˩', 'mɤ˧zo˧', 'ʂɯ˧ɬi˧mi˧', 'mo˧ɖʐv̩˥ne˩', 'ɖʐv̩˧kv̩˧mæ˩', 'pi˧']	['hĩ˧ʈʂʰɯ˧', 'qʰɑ˩jɤ˩', 'dʑo˩ɲi˥tsɯ˩', 'mv̩˩', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'pʰi˧', 'ʈʂʰɯ˥ɻ̍˩se˩', 'mi˩zo˩', 'dʑo˩˥', 'se˩', 'ɖwæ˧', 'mɤ˧zo˧', 'ʂɯ˧ɬi˧mi˧', 'mo˧ɖʐv̩˥ni˩', 'ɖʐv̩˧kv̩˧mæ˩', 'pi˧']	1	0.9641693811074918	[1.0, 1.0, 0.8461538461538461, 0.2222222222222222, 0.375, 0.5, 0.26666666666666666, 0.0, 0.26666666666666666, 0.23529411764705882, 0.36363636363636365, 0.25, 0.2857142857142857, 0.2, 0.26666666666666666, 0.2, 0.43478260869565216, 0.13333333333333333]	0.38034093207793124
ə˧mi˧ɻæ˩ ɲi˧mi˧ qʰæ˧ʂæ˧ pʰi˩ dɑ˩˥ sɑ˧ le˧ɲi˩	ə˧mi˧ɻæ˩ɳ ɲi˧mi˧ qʰæ˧ʂæ˧ pʰi˧ dɑ˧˥ sɑ˧ le˧ɲi˩	['ə˧mi˧ɻæ˩', 'ɲi˧mi˧', 'qʰæ˧ʂæ˧', 'pʰi˩', 'dɑ˩˥', 'sɑ˧', 'le˧ɲi˩']	['ə˧mi˧ɻæ˩ɳ', 'ɲi˧mi˧', 'qʰæ˧ʂæ˧', 'pʰi˧', 'dɑ˧˥', 'sɑ˧', 'le˧ɲi˩']	0	0.9438202247191011	[0.9411764705882353, 1.0, 1.0, 0.75, 0.75, 1.0, 1.0]	0.9201680672268907
ə˧ʝi˧ʂɯ˥ʝi˩ ɬɑ˧sɑ˧ hɯ˧dʑo˥ zo˧ʈʂʰɯ˧ le˧wo˥ le˧jo˩ mɤ˩kv̩˩ze˩tsɯ˩ mv̩˩	ə˧ʝi˧ʂɯ˥ʝi˩ ɬɑ˧sɑ˧ hɯ˧dʑo˥ zo˧ʈʂʰɯ˥ le˧wo˧ le˧jo˩mɤ˩kv̩˩ze˩tsɯ˩ mv̩˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɬɑ˧sɑ˧', 'hɯ˧dʑo˥', 'zo˧ʈʂʰɯ˧', 'le˧wo˥', 'le˧jo˩', 'mɤ˩kv̩˩ze˩tsɯ˩', 'mv̩˩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɬɑ˧sɑ˧', 'hɯ˧dʑo˥', 'zo˧ʈʂʰɯ˥', 'le˧wo˧', 'le˧jo˩mɤ˩kv̩˩ze˩tsɯ˩', 'mv̩˩']	-1	0.9635036496350365	[1.0, 1.0, 1.0, 0.875, 0.8333333333333334, 0.46153846153846156, 0.4444444444444444, 0.0]	0.7017895299145299
no˧ mɤ˧dʑo˧ njɤ˧ ki˧ki˩ njɤ˧ mɤ˧dʑo˧ no˧ ki˧ki˩	no˧ mɤ˧dʑo˧ njɤ˧ki˧ki˩ njɤ˧ mɤ˧dʑo˧ no˧ ki˧ki˩	['no˧', 'mɤ˧dʑo˧', 'njɤ˧', 'ki˧ki˩', 'njɤ˧', 'mɤ˧dʑo˧', 'no˧', 'ki˧ki˩']	['no˧', 'mɤ˧dʑo˧', 'njɤ˧ki˧ki˩', 'njɤ˧', 'mɤ˧dʑo˧', 'no˧', 'ki˧ki˩']	-1	0.989247311827957	[1.0, 1.0, 0.5714285714285714, 0.2, 0.36363636363636365, 0.4, 0.2222222222222222, 0.0]	0.46966089466089467
zo˩no˥ to˩mi˩˥ ɑ˩ʁo˧ to˩mi˩˥ ə˧mɑ˧ki˩ tʰi˧di˩mɤ˩di˩ ə˩gi˩ m	zo˩no˥ to˩mi˩˥ ɑ˩ʁo˧ to˩mi˩ ə˧mɑ˧tɕi˩ tʰi˧di˩mɤ˩di˩ ə˩gi˩ mm	['zo˩no˥', 'to˩mi˩˥', 'ɑ˩ʁo˧', 'to˩mi˩˥', 'ə˧mɑ˧ki˩', 'tʰi˧di˩mɤ˩di˩', 'ə˩gi˩', 'm']	['zo˩no˥', 'to˩mi˩˥', 'ɑ˩ʁo˧', 'to˩mi˩', 'ə˧mɑ˧tɕi˩', 'tʰi˧di˩mɤ˩di˩', 'ə˩gi˩', 'mm']	0	0.957983193277311	[1.0, 1.0, 1.0, 0.9230769230769231, 0.8235294117647058, 1.0, 1.0, 0.6666666666666666]	0.926659125188537
wɤ˩˥ ʐɯ˧ ɖɯ˧ʈʰɤ˥ tʰi˩kʰɯ˩ dɑ˧pɤ˧ tʰv̩˧v̩˧ɳɯ˩ le˧ʈʂʰo˥ le˧ʈʂʰo˥	wɤ˩˥ ɖʐɯ˧ ɖɯ˧ʈʰɤ˥ tʰi˩kʰɯ˩ dɑ˧pɤ˧ tʰv̩˧v̩˧ɳɯ˩ le˧ʈʂʰo˧ le˧ʈʂʰo˧	['wɤ˩˥', 'ʐɯ˧', 'ɖɯ˧ʈʰɤ˥', 'tʰi˩kʰɯ˩', 'dɑ˧pɤ˧', 'tʰv̩˧v̩˧ɳɯ˩', 'le˧ʈʂʰo˥', 'le˧ʈʂʰo˥']	['wɤ˩˥', 'ɖʐɯ˧', 'ɖɯ˧ʈʰɤ˥', 'tʰi˩kʰɯ˩', 'dɑ˧pɤ˧', 'tʰv̩˧v̩˧ɳɯ˩', 'le˧ʈʂʰo˧', 'le˧ʈʂʰo˧']	0	0.96	[1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 0.875, 0.875]	0.9508928571428571
əəə… ə˧zɯ˩ tsʰi˧qʰæ˧˥dʑo˩ tɕʰi˧mɤ˧bi˧ze˧ le˧wo˥ le˧bi˩ze˩ pi˧zo˩ ə˧mi˧lɑ˧ mv̩˩lɑ˥ tʰi˩˥ di˩li˩ʁo˩bv̩˥ʈʂʰɯ˩ ɖɯ˧v̩˧ ɖɯ˧k ɖɯ˧v̩˧ ɖɯ˧kʰɤ˧ ɖʐɤ˥ le˧po˧tsʰɯ˧ɲi˥tsɯ˩ mv̩˩	əə… ə˧zɯ˩ tsʰi˧qʰæ˧˥ dʑo˩ tɕʰi˧mɤ˧bi˧ze˧ le˧wo˥le˧bi˩ze˩ pi˧zo˩ ə˧mi˧lɑ˧ mv̩˩lɑ˥ tʰi˩˥ di˩li˩ʁo˩bv̩˥ tʰv̩˧v̩˧ ɖɯ˧v̩˧ ɖɯ˧ ɖɯ˧v̩˧ɖɯ˧kʰɤ˧ ɖʐɤ˥ le˧po˧tsʰɯ˧ɲi˥tsɯ˩ mv̩˩	['əəə…', 'ə˧zɯ˩', 'tsʰi˧qʰæ˧˥dʑo˩', 'tɕʰi˧mɤ˧bi˧ze˧', 'le˧wo˥', 'le˧bi˩ze˩', 'pi˧zo˩', 'ə˧mi˧lɑ˧', 'mv̩˩lɑ˥', 'tʰi˩˥', 'di˩li˩ʁo˩bv̩˥ʈʂʰɯ˩', 'ɖɯ˧v̩˧', 'ɖɯ˧k', 'ɖɯ˧v̩˧', 'ɖɯ˧kʰɤ˧', 'ɖʐɤ˥', 'le˧po˧tsʰɯ˧ɲi˥tsɯ˩', 'mv̩˩']	['əə…', 'ə˧zɯ˩', 'tsʰi˧qʰæ˧˥', 'dʑo˩', 'tɕʰi˧mɤ˧bi˧ze˧', 'le˧wo˥le˧bi˩ze˩', 'pi˧zo˩', 'ə˧mi˧lɑ˧', 'mv̩˩lɑ˥', 'tʰi˩˥', 'di˩li˩ʁo˩bv̩˥', 'tʰv̩˧v̩˧', 'ɖɯ˧v̩˧', 'ɖɯ˧', 'ɖɯ˧v̩˧ɖɯ˧kʰɤ˧', 'ɖʐɤ˥', 'le˧po˧tsʰɯ˧ɲi˥tsɯ˩', 'mv̩˩']	0	0.9476923076923077	[0.8571428571428571, 1.0, 0.8333333333333334, 0.0, 0.2, 0.75, 1.0, 1.0, 1.0, 1.0, 0.8387096774193549, 0.5714285714285714, 0.6, 0.6666666666666666, 0.7, 1.0, 1.0, 1.0]	0.7787378392217101
dʑɯ˩ʁo˩di˥hĩ˩ v̩˩tsʰɤ˧˥ jɤ˧˥ v wo˩˥ õ˧ʈʂʰɯ˧lɑ˩ dʑo˩ tʰi˩˥	dʑɯ˩ʁo˩ di˥hĩ˩ v̩˧tsʰɤ˧˥ jɤ˩˥ kv̩˧h̃… wo˩˥ õ˧ʈʂʰɯ˧lɑ˩ dʑo˩ tʰi˩˥	['dʑɯ˩ʁo˩di˥hĩ˩', 'v̩˩tsʰɤ˧˥', 'jɤ˧˥', 'v', 'wo˩˥', 'õ˧ʈʂʰɯ˧lɑ˩', 'dʑo˩', 'tʰi˩˥']	['dʑɯ˩ʁo˩', 'di˥hĩ˩', 'v̩˧tsʰɤ˧˥', 'jɤ˩˥', 'kv̩˧h̃…', 'wo˩˥', 'õ˧ʈʂʰɯ˧lɑ˩', 'dʑo˩', 'tʰi˩˥']	1	0.912	[0.6666666666666666, 0.125, 0.46153846153846156, 0.0, 0.0, 0.26666666666666666, 0.26666666666666666, 0.2222222222222222]	0.25109508547008547
wo˩ɳɯ˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩ tʰi˩˥ hɑ˧ le˧dʑo˧ dʑi˧hṽ˧mv̩˩di˩ le˧dʑo˧	wo˩ɳɯ˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩ tʰi˩˥ hɑ˧ le˧dʑo˧ dʑi˧hṽ˧ mv̩˩di˩ le˧dʑo˩	['wo˩ɳɯ˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩', 'tʰi˩˥', 'hɑ˧', 'le˧dʑo˧', 'dʑi˧hṽ˧mv̩˩di˩', 'le˧dʑo˧']	['wo˩ɳɯ˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩', 'tʰi˩˥', 'hɑ˧', 'le˧dʑo˧', 'dʑi˧hṽ˧', 'mv̩˩di˩', 'le˧dʑo˩']	1	0.9808917197452229	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6956521739130435, 0.14285714285714285]	0.8548136645962733
ə˧lɑ˧ʁwɤ˧ hĩ˧ dzi˧kʰɯ˥dʑo˩ tʰi˩˥ zo˩no˥ ə˧ lɑ˧tʰɑ˧mi˧ɻ̍˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ mo˥hĩ˩dʑo˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩tsɯ˩ mv̩˩	ə˧lɑ˧ʁwɤ˧ hĩ˧ dʑɯ˧kʰɯ˥dʑo˩ tʰi˩˥ zo˩no˥ ə˧ lɑ˧tʰɑ˧mi˧ɻ̍˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ mo˥hĩ˩dʑo˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩tsɯ˩ mv̩˩	['ə˧lɑ˧ʁwɤ˧', 'hĩ˧', 'dzi˧kʰɯ˥dʑo˩', 'tʰi˩˥', 'zo˩no˥', 'ə˧', 'lɑ˧tʰɑ˧mi˧ɻ̍˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧', 'mo˥hĩ˩dʑo˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩tsɯ˩', 'mv̩˩']	['ə˧lɑ˧ʁwɤ˧', 'hĩ˧', 'dʑɯ˧kʰɯ˥dʑo˩', 'tʰi˩˥', 'zo˩no˥', 'ə˧', 'lɑ˧tʰɑ˧mi˧ɻ̍˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧', 'mo˥hĩ˩dʑo˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩tsɯ˩', 'mv̩˩']	0	0.9824561403508771	[1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9871794871794872
ɖʐe˧ dʑɤ˩˥ ɖɯ˧mɤ˧kv̩˧tsɯ˥ mv̩˩	ɖʐe˧ tɕɤ˩˥ ɖɯ˧mɤ˧kv̩˩tsɯ˥ mv̩˩	['ɖʐe˧', 'dʑɤ˩˥', 'ɖɯ˧mɤ˧kv̩˧tsɯ˥', 'mv̩˩']	['ɖʐe˧', 'tɕɤ˩˥', 'ɖɯ˧mɤ˧kv̩˩tsɯ˥', 'mv̩˩']	0	0.9	[1.0, 0.6, 0.9285714285714286, 1.0]	0.8821428571428571
hɑ˩ʂɯ˧ dzɯ˧ɲi˥ mæ˩	ʁɑ˩ʂɯ˧ dzɯ˩ɲi˥ mæ˩	['hɑ˩ʂɯ˧', 'dzɯ˧ɲi˥', 'mæ˩']	['ʁɑ˩ʂɯ˧', 'dzɯ˩ɲi˥', 'mæ˩']	0	0.8888888888888888	[0.8333333333333334, 0.8571428571428571, 1.0]	0.8968253968253969
dʑɯ˩nɑ˩mi˩ʁo˩ɳɯ˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧ɳɯ˥ ɑ˩ʁo˧ kʰi˥ qʰv̩˩ no˩qo˥ tʰv̩˩ɲi˩ qʰwɤ˧tsʰi˩ no˩qo˥ kʰɯ˩ɲi˩ wɤ˩	dʑɯ˩nɑ˩mi˩ʁo˥ ɳɯ˩ ɖɯ˧gɤ˧ ɖɯ˧gɤ˧ ɖɯ˧gɤ˧ ɖɯ˧gɤ˧ɳɯ˧ ɑ˩ʁo˧ kʰi˩qʰɑ˩no˩qo˩ tʰv̩˩ v̩˩ qʰwɤ˧tɕɯ˩no˩qo˥ kʰɯ˩zo˩	['dʑɯ˩nɑ˩mi˩ʁo˩ɳɯ˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧ɳɯ˥', 'ɑ˩ʁo˧', 'kʰi˥', 'qʰv̩˩', 'no˩qo˥', 'tʰv̩˩ɲi˩', 'qʰwɤ˧tsʰi˩', 'no˩qo˥', 'kʰɯ˩ɲi˩', 'wɤ˩']	['dʑɯ˩nɑ˩mi˩ʁo˥', 'ɳɯ˩', 'ɖɯ˧gɤ˧', 'ɖɯ˧gɤ˧', 'ɖɯ˧gɤ˧', 'ɖɯ˧gɤ˧ɳɯ˧', 'ɑ˩ʁo˧', 'kʰi˩qʰɑ˩no˩qo˩', 'tʰv̩˩', 'v̩˩', 'qʰwɤ˧tɕɯ˩no˩qo˥', 'kʰɯ˩zo˩']	-2	0.8240740740740741	[0.896551724137931, 0.2, 0.9230769230769231, 0.9230769230769231, 0.8, 0.14285714285714285, 0.0, 0.3157894736842105, 0.18181818181818182, 0.5454545454545454, 0.56, 0.3076923076923077, 0.0, 0.0]	0.414022658699869
