Reference	Prediction	Ref_noTones	Pred_noTones	Ref_words_noTones	Pred_words_noTones	Diff_num_words	Lev_distance_noTones	Lev_distance_words_notones	Average_lev_dist_notones
hæ̃˧pɤ˧ tʰi˧mv̩˧kʰɯ˧se˥ dʑo˩ tʰi˩˥ dʑɯ˧ki˥ tʰi˧ki˩kʰɯ˩	hæ̃˧pɤ˧ tʰi˧mv̩˧kʰɯ˧se˥dʑo˩ tʰi˩˥ ɖʑɯ˧ki˥ tʰi˧ki˩kʰɯ˩	hæ̃pɤ tʰimv̩kʰɯse dʑo tʰi dʑɯki tʰikikʰɯ	hæ̃pɤ tʰimv̩kʰɯsedʑo tʰi ɖʑɯki tʰikikʰɯ	['hæ̃pɤ', 'tʰimv̩kʰɯse', 'dʑo', 'tʰi', 'dʑɯki', 'tʰikikʰɯ']	['hæ̃pɤ', 'tʰimv̩kʰɯsedʑo', 'tʰi', 'ɖʑɯki', 'tʰikikʰɯ']	-1	0.9620253164556962	[1.0, 0.88, 0.0, 0.25, 0.3076923076923077, 0.0]	0.4062820512820513
le˧qʰwɤ˧ ʈʂʰɯ˧gi˧˥ ɖɯ˧ʈʂæ˧ gv̩˧dʑo˩ tʰi˩˥ ɖɯ˧ɲi˥ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ hɑ˧ʈʂʰɯ˧ zo˩no˧ni˩ ə˧tso˧ fv̩˧ɻ̍˧ mɤ˧dʑo˧ɲi˥mæ˩ ə˩gi˩	le˧qʰwɤ˧ ʈʂʰɯ˧dʑo˥ ɖɯ˧ʈʂæ˧ gv̩˩dʑo˩ tʰi˩˥ ɖɯ˧ɲi˥ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ hɑ˧ʈʂɯ˧ zo˩no˧ni˩ ə˧tso˧ fv̩˧ mɤ˧dʑo˧ɲi˥mæ˩ ə˩gi˩	leqʰwɤ ʈʂʰɯgi ɖɯʈʂæ gv̩dʑo tʰi ɖɯɲi əʝiʂɯʝidʑo hɑʈʂʰɯ zononi ətso fv̩ɻ̍ mɤdʑoɲimæ əgi	leqʰwɤ ʈʂʰɯdʑo ɖɯʈʂæ gv̩dʑo tʰi ɖɯɲi əʝiʂɯʝidʑo hɑʈʂɯ zononi ətso fv̩ mɤdʑoɲimæ əgi	['leqʰwɤ', 'ʈʂʰɯgi', 'ɖɯʈʂæ', 'gv̩dʑo', 'tʰi', 'ɖɯɲi', 'əʝiʂɯʝidʑo', 'hɑʈʂʰɯ', 'zononi', 'ətso', 'fv̩ɻ̍', 'mɤdʑoɲimæ', 'əgi']	['leqʰwɤ', 'ʈʂʰɯdʑo', 'ɖɯʈʂæ', 'gv̩dʑo', 'tʰi', 'ɖɯɲi', 'əʝiʂɯʝidʑo', 'hɑʈʂɯ', 'zononi', 'ətso', 'fv̩', 'mɤdʑoɲimæ', 'əgi']	0	0.9523809523809523	[1.0, 0.6153846153846154, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9090909090909091, 1.0, 1.0, 0.75, 1.0, 1.0]	0.9441904249596558
kv̩˧tsʰɑ˧ɻ̍˧ pi˥ kv̩˧tsʰɑ˥ ki˧zo˧ pi˧zo˥	kv̩˧tsʰɑ˧ɻ̍˧ pi˥ kv̩˧tsʰɑ˥ ki˧zo˩ pi˧zo˥	kv̩tsʰɑɻ̍ pi kv̩tsʰɑ kizo pizo	kv̩tsʰɑɻ̍ pi kv̩tsʰɑ kizo pizo	['kv̩tsʰɑɻ̍', 'pi', 'kv̩tsʰɑ', 'kizo', 'pizo']	['kv̩tsʰɑɻ̍', 'pi', 'kv̩tsʰɑ', 'kizo', 'pizo']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tʰi˩˥ tʰi˩˥ hĩ˧bæ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩ le˩tsʰɯ˩bi˥ qo˩ho˧˥ le˧pɤ˥pɤ˩ jo˧kv̩˧˥ mæ˩	tʰi˩˥ tʰi˩˥ hĩ˧bæ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩ le˩tsʰɯ˩bi˥ qo˩ho˥ le˧pɤ˥ pɤ˩jo˧kv̩˩˥mæ˩	tʰi tʰi hĩbæʈʂʰɯ qʰɑjɤ letsʰɯbi qoho lepɤpɤ jokv̩ mæ	tʰi tʰi hĩbæʈʂʰɯ qʰɑjɤ letsʰɯbi qoho lepɤ pɤjokv̩mæ	['tʰi', 'tʰi', 'hĩbæʈʂʰɯ', 'qʰɑjɤ', 'letsʰɯbi', 'qoho', 'lepɤpɤ', 'jokv̩', 'mæ']	['tʰi', 'tʰi', 'hĩbæʈʂʰɯ', 'qʰɑjɤ', 'letsʰɯbi', 'qoho', 'lepɤ', 'pɤjokv̩mæ']	-1	0.9714285714285714	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.7142857142857143, 0.0]	0.834920634920635
ʈæ˧bɤ˧ ʁɑ˧ʂe˩ dɑ˧pɤ˧ ʁɑ˧ʂe˩ ʐɯ˧ hwɤ˩kv̩˩mæ˩	ʈæ˧bɤ˧ ʁɑ˧ʂe˩ dɑ˧pɤ˧ ʁɑ˧ʂe˩ ʐɯ˧ hwɤ˩kv̩˩mæ˩	ʈæbɤ ʁɑʂe dɑpɤ ʁɑʂe ʐɯ hwɤkv̩mæ	ʈæbɤ ʁɑʂe dɑpɤ ʁɑʂe ʐɯ hwɤkv̩mæ	['ʈæbɤ', 'ʁɑʂe', 'dɑpɤ', 'ʁɑʂe', 'ʐɯ', 'hwɤkv̩mæ']	['ʈæbɤ', 'ʁɑʂe', 'dɑpɤ', 'ʁɑʂe', 'ʐɯ', 'hwɤkv̩mæ']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ə˧tso˧ go˩	ə˧tso˧ ko˩	ətso go	ətso ko	['ətso', 'go']	['ətso', 'ko']	0	0.8571428571428571	[1.0, 0.5]	0.75
tʰi˩˥ sɯ˧pʰi˧ ɖɯ˧ʑi˩ ɲi˩tsɯ˩ mv̩˩ tʰi˩˥ kv̩˧tsʰɑ˥ki˩ dzi˩hɯ˩ɲi˩tsɯ˩ mv̩˩	tʰi˩˥ sɯ˧pʰi˧ ɖɯ˧ʑi˩hĩ˩tsɯ˩ mv̩˩ tʰi˩˥ kv̩˧tsʰɑ˥pv̩˩ki˩ dzi˩hɯ˩ɲi˩tsɯ˩ mv̩˩	tʰi sɯpʰi ɖɯʑi ɲitsɯ mv̩ tʰi kv̩tsʰɑki dzihɯɲitsɯ mv̩	tʰi sɯpʰi ɖɯʑihĩtsɯ mv̩ tʰi kv̩tsʰɑpv̩ki dzihɯɲitsɯ mv̩	['tʰi', 'sɯpʰi', 'ɖɯʑi', 'ɲitsɯ', 'mv̩', 'tʰi', 'kv̩tsʰɑki', 'dzihɯɲitsɯ', 'mv̩']	['tʰi', 'sɯpʰi', 'ɖɯʑihĩtsɯ', 'mv̩', 'tʰi', 'kv̩tsʰɑpv̩ki', 'dzihɯɲitsɯ', 'mv̩']	-1	0.9357798165137615	[1.0, 1.0, 0.5714285714285714, 0.0, 0.0, 0.4, 0.21052631578947367, 0.0, 0.0]	0.3535505430242272
nɑ˩ʈʂʰɯ˥ ɖɯ˩lo˧ʈʂʰɯ˧	nɑ˩ʈʂʰɯ˥ ɖɯ˩lo˧ʈʂʰɯ˧	nɑʈʂʰɯ ɖɯloʈʂʰɯ	nɑʈʂʰɯ ɖɯloʈʂʰɯ	['nɑʈʂʰɯ', 'ɖɯloʈʂʰɯ']	['nɑʈʂʰɯ', 'ɖɯloʈʂʰɯ']	0	1.0	[1.0, 1.0]	1.0
ə˧ɲi˧tsʰi˧ɲi˧ ɖɯ˧sɑ˥ mɤ˧ʝi˧ɲi˥ze˩ mæ˩ lv̩˧ ʈʂʰɯ˧ne˧ʝi˥ tʰi˧ɬi˧kʰɯ˥	ə˧ɲi˧tsʰi˧ɲi˧ ɖɯ˧sɑ˥ mɤ˧ʝi˥ze˩ mæ˩ lv̩˧ ʈʂʰɯ˧ne˧ʝi˥ tʰi˧ɬi˧kʰɯ˧˥	əɲitsʰiɲi ɖɯsɑ mɤʝiɲize mæ lv̩ ʈʂʰɯneʝi tʰiɬikʰɯ	əɲitsʰiɲi ɖɯsɑ mɤʝize mæ lv̩ ʈʂʰɯneʝi tʰiɬikʰɯ	['əɲitsʰiɲi', 'ɖɯsɑ', 'mɤʝiɲize', 'mæ', 'lv̩', 'ʈʂʰɯneʝi', 'tʰiɬikʰɯ']	['əɲitsʰiɲi', 'ɖɯsɑ', 'mɤʝize', 'mæ', 'lv̩', 'ʈʂʰɯneʝi', 'tʰiɬikʰɯ']	0	0.9787234042553191	[1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0]	0.9795918367346939
ʂɯ˧hĩ˧ʈʂʰɯ˧ ɖɯ˧kʰɤ˧ pɤ˧pɤ˥hĩ˩ lɑ˩ əəə… le˧pv̩˧hĩ˧ tʰv̩˧ ɲi˧ɲi˧ dzɯ˧di˧˥ pɤ˧pɤ˥hĩ˩ tʰv̩˩ ʂɯ˧hĩ˧bv̩˧ ɖɯ˧tci˩ pɤ˩pɤ˩ hĩ˩ ʐɯ˧ ʐwæ˩ɲi˥ze˩ wɤ˩	ʂɯ˧hĩ˧ʈʂʰɯ˧ ɖɯ˧kʰɤ˧ pɤ˧pɤ˥hĩ˩lɑ˩ əə… le˧pv̩˧hĩ˧ʈʂʰvɯ˧ ɲi˧ɲi˧ dzɯ˧di˧˥ pɤ˧pɤ˥hĩ˩ tʰi˩˥ ʂɯ˧hĩ˧bv̩˧ ɖɯ˧tɕʰi˩ pɤ˩pɤ˩hĩ˩ ʐɯ˧ ʐwæ˩ɲi˥ze˩ wɤ˩	ʂɯhĩʈʂʰɯ ɖɯkʰɤ pɤpɤhĩ lɑ əəə… lepv̩hĩ tʰv̩ ɲiɲi dzɯdi pɤpɤhĩ tʰv̩ ʂɯhĩbv̩ ɖɯtci pɤpɤ hĩ ʐɯ ʐwæɲize wɤ	ʂɯhĩʈʂʰɯ ɖɯkʰɤ pɤpɤhĩlɑ əə… lepv̩hĩʈʂʰvɯ ɲiɲi dzɯdi pɤpɤhĩ tʰi ʂɯhĩbv̩ ɖɯtɕʰi pɤpɤhĩ ʐɯ ʐwæɲize wɤ	['ʂɯhĩʈʂʰɯ', 'ɖɯkʰɤ', 'pɤpɤhĩ', 'lɑ', 'əəə…', 'lepv̩hĩ', 'tʰv̩', 'ɲiɲi', 'dzɯdi', 'pɤpɤhĩ', 'tʰv̩', 'ʂɯhĩbv̩', 'ɖɯtci', 'pɤpɤ', 'hĩ', 'ʐɯ', 'ʐwæɲize', 'wɤ']	['ʂɯhĩʈʂʰɯ', 'ɖɯkʰɤ', 'pɤpɤhĩlɑ', 'əə…', 'lepv̩hĩʈʂʰvɯ', 'ɲiɲi', 'dzɯdi', 'pɤpɤhĩ', 'tʰi', 'ʂɯhĩbv̩', 'ɖɯtɕʰi', 'pɤpɤhĩ', 'ʐɯ', 'ʐwæɲize', 'wɤ']	-3	0.9289099526066351	[1.0, 1.0, 0.875, 0.0, 0.0, 0.16666666666666666, 0.0, 0.18181818181818182, 0.25, 0.4, 0.4, 0.4, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0]	0.27551106301106304
ə˧ʝi˧ʂɯ˥ʝi˩ ɖɯ˧ʑi˩ɻ̍˩ʈʂʰɯ˩dʑo˩ əəə… qv̩˧ɻ̍˧ pi˧hĩ˧ ɖɯ˧ʝi˧ dzi˩ɲi˩tsɯ˩ mv̩˩ qv̩˧ɻ̍˧ʁo˧qʰwɤ˥	ə˧ʝi˧ʂɯ˥ʝi˩ ɖɯ˧ʑi˩ɻ̍˩ʈʂʰɯ˩dʑo˩ əə… qv̩˧ɻ̍˧ pi˧hĩ˧ ɖɯ˧ʝi˩ dzi˩ɲi˩tsɯ˩ mv̩˩ qv̩˧ɻ̍˧ʁo˧qʰwɤ˥	əʝiʂɯʝi ɖɯʑiɻ̍ʈʂʰɯdʑo əəə… qv̩ɻ̍ pihĩ ɖɯʝi dziɲitsɯ mv̩ qv̩ɻ̍ʁoqʰwɤ	əʝiʂɯʝi ɖɯʑiɻ̍ʈʂʰɯdʑo əə… qv̩ɻ̍ pihĩ ɖɯʝi dziɲitsɯ mv̩ qv̩ɻ̍ʁoqʰwɤ	['əʝiʂɯʝi', 'ɖɯʑiɻ̍ʈʂʰɯdʑo', 'əəə…', 'qv̩ɻ̍', 'pihĩ', 'ɖɯʝi', 'dziɲitsɯ', 'mv̩', 'qv̩ɻ̍ʁoqʰwɤ']	['əʝiʂɯʝi', 'ɖɯʑiɻ̍ʈʂʰɯdʑo', 'əə…', 'qv̩ɻ̍', 'pihĩ', 'ɖɯʝi', 'dziɲitsɯ', 'mv̩', 'qv̩ɻ̍ʁoqʰwɤ']	0	0.9925925925925926	[1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9841269841269841
ɳɯ˩dʑɯ˥lɑ˩ v̩˩tsʰɤ˧ lɑ˥ ɲi˩ wɤ˩ v̩˩tsʰɤ˧tæ˧pv̩˥ lɑ˩ ɲi˩ ə˧ji˧ʂɯ˥ʝi˩	ɳɯ˩dʑɯ˥lɑ˩ v̩˩tsʰɤ˧lɑ˥ ɲi˩ v̩˩tsʰɤ˧tæ˧pv̩˥lɑ˩ ɲi˩ ə˧ʝi˧ʂɯ˥ʝi˩	ɳɯdʑɯlɑ v̩tsʰɤ lɑ ɲi wɤ v̩tsʰɤtæpv̩ lɑ ɲi əjiʂɯʝi	ɳɯdʑɯlɑ v̩tsʰɤlɑ ɲi v̩tsʰɤtæpv̩lɑ ɲi əʝiʂɯʝi	['ɳɯdʑɯlɑ', 'v̩tsʰɤ', 'lɑ', 'ɲi', 'wɤ', 'v̩tsʰɤtæpv̩', 'lɑ', 'ɲi', 'əjiʂɯʝi']	['ɳɯdʑɯlɑ', 'v̩tsʰɤlɑ', 'ɲi', 'v̩tsʰɤtæpv̩lɑ', 'ɲi', 'əʝiʂɯʝi']	-3	0.9247311827956989	[1.0, 0.8571428571428571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0.20634920634920634
hɑ˧ ŋwɤ˩bæ˩hĩ˥ʈʂʰɯ˩ ʈʂʰɯ˧ qʰwɤ˧pɤ˥ ʈʂʰɯ˧ɖɯ˧ɖɯ˧ ʈʂʰɯ˧ɖɯ˧ɖɯ˧hĩ˧ ʈʂʰɯ˧bæ˧ ŋwɤ˧qʰwɤ˩	hɑ˧ ŋwɤ˩bæ˩hĩ˥ʈʂʰɯ˩ ʈʂʰɯ˧ qʰwɤ˧pɤ˥ ʈʂʰɯ˧ɖɯ˧ɖɯ˧ʂɯ˧ɖɯ˧ɭɯ˧ɖɯ˧hĩ˧ ʈʂɯ˧pæ˧ ŋwɤ˧qʰwɤ˩	hɑ ŋwɤbæhĩʈʂʰɯ ʈʂʰɯ qʰwɤpɤ ʈʂʰɯɖɯɖɯ ʈʂʰɯɖɯɖɯhĩ ʈʂʰɯbæ ŋwɤqʰwɤ	hɑ ŋwɤbæhĩʈʂʰɯ ʈʂʰɯ qʰwɤpɤ ʈʂʰɯɖɯɖɯʂɯɖɯɭɯɖɯhĩ ʈʂɯpæ ŋwɤqʰwɤ	['hɑ', 'ŋwɤbæhĩʈʂʰɯ', 'ʈʂʰɯ', 'qʰwɤpɤ', 'ʈʂʰɯɖɯɖɯ', 'ʈʂʰɯɖɯɖɯhĩ', 'ʈʂʰɯbæ', 'ŋwɤqʰwɤ']	['hɑ', 'ŋwɤbæhĩʈʂʰɯ', 'ʈʂʰɯ', 'qʰwɤpɤ', 'ʈʂʰɯɖɯɖɯʂɯɖɯɭɯɖɯhĩ', 'ʈʂɯpæ', 'ŋwɤqʰwɤ']	-1	0.9354838709677419	[1.0, 1.0, 1.0, 1.0, 0.5925925925925926, 0.375, 0.15384615384615385, 0.0]	0.6401798433048433
tʰi˩˥ go˧mi˧ tʰv̩˧v̩˧ɳɯ˩dʑo˩ gɤ˩ʈʂʰv̩˩˥ tʰi˧ʈʂʰv̩˧˥ dʑo˩	tʰi˩˥ go˧mi˧ tʰɯ̩˧v̩˧ɳɯ˩dʑo˩ gɤ˩ʈʂʰɯ˧ tʰi˧ʈʂʰɻ̍˧˥ dʑo˩	tʰi gomi tʰv̩v̩ɳɯdʑo gɤʈʂʰv̩ tʰiʈʂʰv̩ dʑo	tʰi gomi tʰɯ̩v̩ɳɯdʑo gɤʈʂʰɯ tʰiʈʂʰɻ̍ dʑo	['tʰi', 'gomi', 'tʰv̩v̩ɳɯdʑo', 'gɤʈʂʰv̩', 'tʰiʈʂʰv̩', 'dʑo']	['tʰi', 'gomi', 'tʰɯ̩v̩ɳɯdʑo', 'gɤʈʂʰɯ', 'tʰiʈʂʰɻ̍', 'dʑo']	0	0.8888888888888888	[1.0, 1.0, 0.9090909090909091, 0.7692307692307693, 0.75, 1.0]	0.9047202797202797
tʰi˩˥ zo˩no˥ əəə… zo˧mv̩˥lɑ˩ le˧ʐɤ˧tʰv̩˧ ʑi˧qʰwɤ˧lɑ˧ le˧tsʰi˧tʰv̩˧ əəə… mv̩˧di˧lɑ˥ le˧pæ˧˥ tʰv̩˩ ɖʐe˧lɑ˧ dʑo˧tsɯ˧˥ mv̩˩	tʰi˩˥ zo˩no˥ əə… zo˧mv̩˥lɑ˩ le˧ʐɤ˩tʰv̩˧ ʑi˧qʰwɤ˧lɑ˧ le˧tsʰi˧tʰv̩˧ əəə… mv̩˧di˧lɑ˥ le˧pæ˧ tʰv̩˧ ɖʐe˧lɑ˧ dʑo˩tsɯ˧˥ mv̩˩	tʰi zono əəə… zomv̩lɑ leʐɤtʰv̩ ʑiqʰwɤlɑ letsʰitʰv̩ əəə… mv̩dilɑ lepæ tʰv̩ ɖʐelɑ dʑotsɯ mv̩	tʰi zono əə… zomv̩lɑ leʐɤtʰv̩ ʑiqʰwɤlɑ letsʰitʰv̩ əəə… mv̩dilɑ lepæ tʰv̩ ɖʐelɑ dʑotsɯ mv̩	['tʰi', 'zono', 'əəə…', 'zomv̩lɑ', 'leʐɤtʰv̩', 'ʑiqʰwɤlɑ', 'letsʰitʰv̩', 'əəə…', 'mv̩dilɑ', 'lepæ', 'tʰv̩', 'ɖʐelɑ', 'dʑotsɯ', 'mv̩']	['tʰi', 'zono', 'əə…', 'zomv̩lɑ', 'leʐɤtʰv̩', 'ʑiqʰwɤlɑ', 'letsʰitʰv̩', 'əəə…', 'mv̩dilɑ', 'lepæ', 'tʰv̩', 'ɖʐelɑ', 'dʑotsɯ', 'mv̩']	0	0.994413407821229	[1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9897959183673469
ə˧mi˧ʈʂʰɯ˧ tʰi˩˥ mmm… ʐv̩˧di˧ dʑo˧˥ ɖɯ˧ʝi˧ ɲi˩ze˩mæ˩ ə˩gi˩ dʑɯ˩ʁo˩ʁo˩to˥ ɖɯ˩tɕo˧ fæ˧hĩ˧ ɖɯ˧ʝi˧qo˧ dʑo˩ɲi˩ho˥ze˩mæ˩	ə˧mi˧ʈʂʰɯ˧ tʰi˩˥ mm… ʐv̩˧di˧ dʑo˩˥ ɖɯ˧ʝi˧ ɲi˩ze˩mæ˩ ə˩gi˩ dʑɯ˩ʁo˩ʁo˩tqo˥ ɖɯ˧tɕo˧ fæ˧hĩ˧ ɖɯ˧ʝi˧qo˥ dʑo˧ɲi˧ho˥ze˩mæ˩	əmiʈʂʰɯ tʰi mmm… ʐv̩di dʑo ɖɯʝi ɲizemæ əgi dʑɯʁoʁoto ɖɯtɕo fæhĩ ɖɯʝiqo dʑoɲihozemæ	əmiʈʂʰɯ tʰi mm… ʐv̩di dʑo ɖɯʝi ɲizemæ əgi dʑɯʁoʁotqo ɖɯtɕo fæhĩ ɖɯʝiqo dʑoɲihozemæ	['əmiʈʂʰɯ', 'tʰi', 'mmm…', 'ʐv̩di', 'dʑo', 'ɖɯʝi', 'ɲizemæ', 'əgi', 'dʑɯʁoʁoto', 'ɖɯtɕo', 'fæhĩ', 'ɖɯʝiqo', 'dʑoɲihozemæ']	['əmiʈʂʰɯ', 'tʰi', 'mm…', 'ʐv̩di', 'dʑo', 'ɖɯʝi', 'ɲizemæ', 'əgi', 'dʑɯʁoʁotqo', 'ɖɯtɕo', 'fæhĩ', 'ɖɯʝiqo', 'dʑoɲihozemæ']	0	0.9879518072289156	[1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9473684210526315, 1.0, 1.0, 1.0, 1.0]	0.9849624060150376
mv̩˧ɖɯ˩qo˩qɑ˩ mæ˩ no˩ kɤ˧sɑ˥ɕi˩ʁwɤ˩ bi˩ mæ˩ no˩ pi˧ õ˧ʈʂʰɯ˧ne˧ʝi˥zo˩ kʰi˧mi˧ʈʂʰɯ˧ wɤ˩˥ tʰi˧mæ˩ tʰi˩˥ wɤ˩˥ dʑɤ˩hĩ˥ qo˩ mæ˩zo˩kv̩˩ pi˩	mv̩˧ɖɯ˩qo˩qɑ˩ mæ˩ no˩ kɤ˧sɑ˧ ɕi˧ʁwɤ˧bi˧ mæ˩ no˩ pi˧ õ˧ʈʂʰɯ˧ne˧ʝi˥ zo˩ kʰi˧mi˧ʈʂʰɯ˧ wɤ˩˥ tʰi˧mæ˩ tʰv̩˩vɤ˩ dʑɤ˩hĩ˥qo˩ mæ˩zo˩kv̩˩ pi˩	mv̩ɖɯqoqɑ mæ no kɤsɑɕiʁwɤ bi mæ no pi õʈʂʰɯneʝizo kʰimiʈʂʰɯ wɤ tʰimæ tʰi wɤ dʑɤhĩ qo mæzokv̩ pi	mv̩ɖɯqoqɑ mæ no kɤsɑ ɕiʁwɤbi mæ no pi õʈʂʰɯneʝi zo kʰimiʈʂʰɯ wɤ tʰimæ tʰv̩vɤ dʑɤhĩqo mæzokv̩ pi	['mv̩ɖɯqoqɑ', 'mæ', 'no', 'kɤsɑɕiʁwɤ', 'bi', 'mæ', 'no', 'pi', 'õʈʂʰɯneʝizo', 'kʰimiʈʂʰɯ', 'wɤ', 'tʰimæ', 'tʰi', 'wɤ', 'dʑɤhĩ', 'qo', 'mæzokv̩', 'pi']	['mv̩ɖɯqoqɑ', 'mæ', 'no', 'kɤsɑ', 'ɕiʁwɤbi', 'mæ', 'no', 'pi', 'õʈʂʰɯneʝi', 'zo', 'kʰimiʈʂʰɯ', 'wɤ', 'tʰimæ', 'tʰv̩vɤ', 'dʑɤhĩqo', 'mæzokv̩', 'pi']	-1	0.9484536082474226	[1.0, 1.0, 1.0, 0.6153846153846154, 0.4444444444444444, 1.0, 1.0, 1.0, 0.9090909090909091, 0.0, 0.0, 0.0, 0.75, 0.25, 0.8571428571428571, 0.2222222222222222, 0.0, 0.0]	0.5582380582380583
ĩ˧ gv̩˧wo˥hĩ˩ʈʂʰɯ˩dʑo˩ tʰi˩˥ tsʰe˩hõ˩pʰo˥ ɲi˩ze˩mæ˩	gv̩˧wo˥hĩ˩ ʈʂʰɯ˧dʑo˩ tʰi˩˥ tsʰe˩hõ˩pʰo˥ ɲi˩ze˩mæ˩	ĩ gv̩wohĩʈʂʰɯdʑo tʰi tsʰehõpʰo ɲizemæ	gv̩wohĩ ʈʂʰɯdʑo tʰi tsʰehõpʰo ɲizemæ	['ĩ', 'gv̩wohĩʈʂʰɯdʑo', 'tʰi', 'tsʰehõpʰo', 'ɲizemæ']	['gv̩wohĩ', 'ʈʂʰɯdʑo', 'tʰi', 'tsʰehõpʰo', 'ɲizemæ']	0	0.9487179487179487	[0.4, 0.6363636363636364, 1.0, 1.0, 1.0]	0.8072727272727273
tʰi˩˥ wɤ˩˥ sɑ˧bo˧ ʈʂʰɯ˧ne˧ʝi˥ le˧bo˧ le˧bo˧ le˧bo˧ le˧bo˧	tʰi˩˥ wɤ˩˥ sɑ˧bɤ˧ ʈʂʰɯ˧ne˧ʝi˥ le˧bo le˧go˧ le˧bo˧ le˧bo˧	tʰi wɤ sɑbo ʈʂʰɯneʝi lebo lebo lebo lebo	tʰi wɤ sɑbɤ ʈʂʰɯneʝi lebo lego lebo lebo	['tʰi', 'wɤ', 'sɑbo', 'ʈʂʰɯneʝi', 'lebo', 'lebo', 'lebo', 'lebo']	['tʰi', 'wɤ', 'sɑbɤ', 'ʈʂʰɯneʝi', 'lebo', 'lego', 'lebo', 'lebo']	0	0.95	[1.0, 1.0, 0.75, 1.0, 1.0, 0.75, 1.0, 1.0]	0.9375
kʰv̩˩mi˩˥ le˧ʂɯ˧bi˧bi˧bi˧pi˧ zo˩no˥ njæ˧sɯ˩kv̩˩ kʰv̩˩mi˩˥ kʰv̩˩mi˩˥ ɑ˩ʁo˥ le˧ʐɤ˧ le˧ʂɯ˧bi˧bi˧ le˧ʂɯ˧ɖɯ˧ɲi˧ ɑ˩pʰo˩˥ si˧dzi˩ʈʰæ˩ʈʰæ˩qo˩ nv̩˧kʰi˩dʑo˩ ʂe˧ ɖɯ˧pʰæ˧ ʑi˧˥ qwæ˩ʈʂæ˩qo˥ tʰi˧ʈʰæ˧kʰɯ˥	kʰv̩˩mi˩˥ le˧ʂɯ˧bi˧bi˧b˧bi˧ zo˩no˥ njæ˧sɯ˩kv̩˩ kʰv̩˩mi˩˥ kʰv̩˩mi˩˥ ɑ˩ʁo˧ le˧ʐɤ˧ le˧ʂɯ˧bi˧bi˧ le˧ʂɯ˧ ɖɯ˧ɲi˥ ɑ˩pʰo˩˥ si˧ ʈʰæ˧ ʈʰɯ˧ɻæ˥qwɑ˩ nv̩˧ kʰi˧dʑo˩ ʂe˧ ɖɯ˧pʰæ˧ ʑi˥ qwæ˩ʈʂæ˩qo˥ tʰi˧ʈʰæ˧kʰɯ˥	kʰv̩mi leʂɯbibibipi zono njæsɯkv̩ kʰv̩mi kʰv̩mi ɑʁo leʐɤ leʂɯbibi leʂɯɖɯɲi ɑpʰo sidziʈʰæʈʰæqo nv̩kʰidʑo ʂe ɖɯpʰæ ʑi qwæʈʂæqo tʰiʈʰækʰɯ	kʰv̩mi leʂɯbibibbi zono njæsɯkv̩ kʰv̩mi kʰv̩mi ɑʁo leʐɤ leʂɯbibi leʂɯ ɖɯɲi ɑpʰo si ʈʰæ ʈʰɯɻæqwɑ nv̩ kʰidʑo ʂe ɖɯpʰæ ʑi qwæʈʂæqo tʰiʈʰækʰɯ	['kʰv̩mi', 'leʂɯbibibipi', 'zono', 'njæsɯkv̩', 'kʰv̩mi', 'kʰv̩mi', 'ɑʁo', 'leʐɤ', 'leʂɯbibi', 'leʂɯɖɯɲi', 'ɑpʰo', 'sidziʈʰæʈʰæqo', 'nv̩kʰidʑo', 'ʂe', 'ɖɯpʰæ', 'ʑi', 'qwæʈʂæqo', 'tʰiʈʰækʰɯ']	['kʰv̩mi', 'leʂɯbibibbi', 'zono', 'njæsɯkv̩', 'kʰv̩mi', 'kʰv̩mi', 'ɑʁo', 'leʐɤ', 'leʂɯbibi', 'leʂɯ', 'ɖɯɲi', 'ɑpʰo', 'si', 'ʈʰæ', 'ʈʰɯɻæqwɑ', 'nv̩', 'kʰidʑo', 'ʂe', 'ɖɯpʰæ', 'ʑi', 'qwæʈʂæqo', 'tʰiʈʰækʰɯ']	4	0.9446494464944649	[1.0, 0.8695652173913043, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.0, 0.23529411764705882, 0.18181818181818182, 0.0, 0.3076923076923077, 0.0, 0.14285714285714285, 0.0]	0.5779940907818145
