Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
tʰi˩˥ ə˧ʑi˧˥ ʁɑ˩mi˧ njɤ˧ tso˩bi˩zo˩ʝi˩˥ ʁɑ˩mi˧ tʰi˩˥ qʰɑ˩ne˩˥ tso˩bi˩˥ pi˧tsɯ˩ mv̩˩	tʰi˩˥ ə˧ʑi˧˥ ʁɑ˩mi˧ njɤ˧ tso˧bi˧ zo˩ʝi˥ ʁɑ˩mi˧ tʰi˩˥ qʰɑ˩ne˩˥ tso˩bi˩˥ pi˧tsɯ˩ mv̩˩	['tʰi˩˥', 'ə˧ʑi˧˥', 'ʁɑ˩mi˧', 'njɤ˧', 'tso˩bi˩zo˩ʝi˩˥', 'ʁɑ˩mi˧', 'tʰi˩˥', 'qʰɑ˩ne˩˥', 'tso˩bi˩˥', 'pi˧tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'ə˧ʑi˧˥', 'ʁɑ˩mi˧', 'njɤ˧', 'tso˧bi˧', 'zo˩ʝi˥', 'ʁɑ˩mi˧', 'tʰi˩˥', 'qʰɑ˩ne˩˥', 'tso˩bi˩˥', 'pi˧tsɯ˩', 'mv̩˩']	1	0.963855421686747	[1.0, 1.0, 1.0, 1.0, 0.47619047619047616, 0.3333333333333333, 0.18181818181818182, 0.46153846153846156, 0.375, 0.4, 0.18181818181818182]	0.582699875881694
ə˧dɑ˧ no˧ qʰɑ˩ne˩ʝi˥tso˩ɲi˩ ʈʂʰɯ˧ne˧ʝi˥se˩ hɑ˧ʐwɤ˩zo	ə˧dɑ˥ɳɯ˩ qʰɑ˩ne˩ʝi˥tso˧ɲi˩ ʈʂʰɯ˧ne˧ʝi˥se˩ hɑ˧ʐwɤ˩zo˩	['ə˧dɑ˧', 'no˧', 'qʰɑ˩ne˩ʝi˥tso˩ɲi˩', 'ʈʂʰɯ˧ne˧ʝi˥se˩', 'hɑ˧ʐwɤ˩zo']	['ə˧dɑ˥ɳɯ˩', 'qʰɑ˩ne˩ʝi˥tso˧ɲi˩', 'ʈʂʰɯ˧ne˧ʝi˥se˩', 'hɑ˧ʐwɤ˩zo˩']	-1	0.8846153846153846	[0.6153846153846154, 0.3, 0.5161290322580645, 0.16666666666666666, 0.0]	0.3196360628618693
ʈʂʰɯ˧ɲi˥kv̩˩qo˩ kʰɯ˧le˧po˧tsʰɯ˧˥ mv̩˩zɯ˩˥ tʰi˧lɑ˧˥ dʑo˩ zo˩no˥ zo˩no˥ njæ˧sɯ˩kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩ zo˩no˥ hĩ˧ɻæ˥ ʈæ˧bɤ˧ʁɑ˧ʂe˩ ə˩gi˩	ʈʂʰɯ˧ɲi˥kʰv̩˩qo˩kʰɯ˩le˧po˧tsʰɯ˧˥ mv̩˩dzɯ˩˥ tʰi˧lɑ˧˥ dʑo˩ zo˩no˥ zo˩no˥ njæ˧sɯ˩kv̩˩ ə˧ʝi˧ʂɯ˥ʝi˩ zo˩no˥ hĩ˧ɻæ˥ ʈæ˧bɤ˧ʁɑ˧ʂe˩ ə˩gi˩	['ʈʂʰɯ˧ɲi˥kv̩˩qo˩', 'kʰɯ˧le˧po˧tsʰɯ˧˥', 'mv̩˩zɯ˩˥', 'tʰi˧lɑ˧˥', 'dʑo˩', 'zo˩no˥', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʈæ˧bɤ˧ʁɑ˧ʂe˩', 'ə˩gi˩']	['ʈʂʰɯ˧ɲi˥kʰv̩˩qo˩kʰɯ˩le˧po˧tsʰɯ˧˥', 'mv̩˩dzɯ˩˥', 'tʰi˧lɑ˧˥', 'dʑo˩', 'zo˩no˥', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʈæ˧bɤ˧ʁɑ˧ʂe˩', 'ə˩gi˩']	-1	0.9803921568627451	[0.6382978723404256, 0.16, 0.125, 0.0, 0.4, 1.0, 0.11764705882352941, 0.2727272727272727, 0.11764705882352941, 0.15384615384615385, 0.10526315789473684, 0.11764705882352941, 0.0]	0.24677504871378286
ʂe˧ʐe˧ ɖɯ˧ʐe˥ ʂe˧sɑ˩ ɖɯ˧sɑ˧˥ əʐɯ˧ɖɯ˧kɤ˩ əəə…pɤ˩jɤ˧ɖɯ˧qo˧ho˩ dze˧ pɤ˩jɤ˧ ʈʂwæ˧ʈʂwæ˧ ɖɯ˧qo˧ho˩ tʰi˩˥ le˧pɤ˥pɤ˩	ʂe˧ʐe˧ɖɯ˧ʐɯ˧˥ ʂe˧sɑ˩ ɖɯ˧sɑ˥ əʐɯ˧ ɖɯ˧kɤ˩ əə…pɤ˩jɤ˧˥ ɖɯ˧qo˥ho˩ dze˧ pɤ˩jɤ˧˥ ʈʂwæ˩ʈʂwæ˧˥ ɖɯ˧qo˧ho˩ tʰi˩˥ le˧pɤ˥pɤ˩	['ʂe˧ʐe˧', 'ɖɯ˧ʐe˥', 'ʂe˧sɑ˩', 'ɖɯ˧sɑ˧˥', 'əʐɯ˧ɖɯ˧kɤ˩', 'əəə…pɤ˩jɤ˧ɖɯ˧qo˧ho˩', 'dze˧', 'pɤ˩jɤ˧', 'ʈʂwæ˧ʈʂwæ˧', 'ɖɯ˧qo˧ho˩', 'tʰi˩˥', 'le˧pɤ˥pɤ˩']	['ʂe˧ʐe˧ɖɯ˧ʐɯ˧˥', 'ʂe˧sɑ˩', 'ɖɯ˧sɑ˥', 'əʐɯ˧', 'ɖɯ˧kɤ˩', 'əə…pɤ˩jɤ˧˥', 'ɖɯ˧qo˥ho˩', 'dze˧', 'pɤ˩jɤ˧˥', 'ʈʂwæ˩ʈʂwæ˧˥', 'ɖɯ˧qo˧ho˩', 'tʰi˩˥', 'le˧pɤ˥pɤ˩']	1	0.9315068493150684	[0.631578947368421, 0.16666666666666666, 0.5, 0.36363636363636365, 0.75, 0.6206896551724138, 0.15384615384615385, 0.2, 0.11764705882352941, 0.1, 0.14285714285714285, 0.14285714285714285]	0.32414826093565285
ə˧ʝi˧ʂɯ˥ʝi˩ le˧go˩ le˧go˩ le˧go˩ le˧go˩dʑo˩ tsʰi˧ɲi˧ le˧go˩ ʈʂʰæ˧ɣɯ˧mɤ˧dʑo˧ hu˧mi˧ʈʂʰæ˧ɣɯ˧mɤ˧dʑo˧ ə˩gi˩	ə˧ʝi˧ʂɯ˥ʝi˩ le˧go˩ le˧go˩ le˧go˩ le˧wgo˩dʑo˩ tsʰi˧ɲi˧ le˧go˩ ʈʂʰæ˧ɣɯ˧mɤ˧dʑo˧ hu˧mi˧ʈʂʰæ˧ɣɯ˧ mɤ˧dʑo˧ ə˩gi˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'le˧go˩', 'le˧go˩', 'le˧go˩', 'le˧go˩dʑo˩', 'tsʰi˧ɲi˧', 'le˧go˩', 'ʈʂʰæ˧ɣɯ˧mɤ˧dʑo˧', 'hu˧mi˧ʈʂʰæ˧ɣɯ˧mɤ˧dʑo˧', 'ə˩gi˩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'le˧go˩', 'le˧go˩', 'le˧go˩', 'le˧wgo˩dʑo˩', 'tsʰi˧ɲi˧', 'le˧go˩', 'ʈʂʰæ˧ɣɯ˧mɤ˧dʑo˧', 'hu˧mi˧ʈʂʰæ˧ɣɯ˧', 'mɤ˧dʑo˧', 'ə˩gi˩']	1	0.9903846153846154	[1.0, 1.0, 1.0, 1.0, 0.9523809523809523, 1.0, 1.0, 1.0, 0.8, 0.0]	0.8752380952380953
kv̩˧tʰv̩˧ õ˧bv̩˥õ˩le˩tv̩˩ ɖɯ˧ʑi˩ɳɯ˩ kv̩˧ ɲi˧ɭɯ˧so˩ɭɯ˩po˩ ɖɯ˧v̩˧tʰi˧tɕɤ˧˥	kv̩˧tɕʰo˧ õ˧bv̩˥õ˩ le˧tv̩˧˥ ɖɯ˧ʑi˩ɳɯ˩kv̩˩˥ ɲi˧ɭɯ˧so˧ɭɯ˩po˩ ɖɯ˧wɤ˧ tʰi˧tɕɤ˧˥	['kv̩˧tʰv̩˧', 'õ˧bv̩˥õ˩le˩tv̩˩', 'ɖɯ˧ʑi˩ɳɯ˩', 'kv̩˧', 'ɲi˧ɭɯ˧so˩ɭɯ˩po˩', 'ɖɯ˧v̩˧tʰi˧tɕɤ˧˥']	['kv̩˧tɕʰo˧', 'õ˧bv̩˥õ˩', 'le˧tv̩˧˥', 'ɖɯ˧ʑi˩ɳɯ˩kv̩˩˥', 'ɲi˧ɭɯ˧so˧ɭɯ˩po˩', 'ɖɯ˧wɤ˧', 'tʰi˧tɕɤ˧˥']	1	0.8609271523178808	[0.7777777777777778, 0.7407407407407407, 0.11764705882352941, 0.3333333333333333, 0.9333333333333333, 0.47619047619047616]	0.5631704533665318
tʰi˧dʑo˧ tʰi˧wɤ˧ wɤ˧mɤ˧kv̩˩lɑ˩ tʰi˧ʂe˧ tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ɲi˥jɤjɤ	tʰi˧dʑo˧ tʰi˧wɤ˧ wɤ˧mɤ˧kv̩˩lɑ˩ tʰi˧ʂe˧ tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ɲi˥jɤ	['tʰi˧dʑo˧', 'tʰi˧wɤ˧', 'wɤ˧mɤ˧kv̩˩lɑ˩', 'tʰi˧ʂe˧', 'tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ɲi˥jɤjɤ']	['tʰi˧dʑo˧', 'tʰi˧wɤ˧', 'wɤ˧mɤ˧kv̩˩lɑ˩', 'tʰi˧ʂe˧', 'tʰi˧kʰɤ˧ɕjɤ˧ɻ˧ɲi˥jɤ']	0	0.9830508474576272	[1.0, 1.0, 1.0, 1.0, 0.95]	0.99
hĩ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩dʑo˩ɲi˥tsɯ˩mv̩˩ tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧dʑo˩ zo˩no˥ pʰe˧ ʈʂʰɯ˧ɻ̍˩se˩ mi˩zɯ˩dʑo˩˥ se˩ ɖwæ˩mɤ˧zo˧ ʂɯ˧ɬi˧mi˧mo˧ɖʐv̩˥ne˩ ɖʐv̩˧kv̩˧mæ˩ pi˧	hĩ˧ʈʂʰɯ˧ qʰɑ˩jɤ˩dʑo˩ɲi˥tsɯ˩ mv̩˩ tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧dʑo˩ zo˩no˥ pʰe˧ ʈʂʰɯ˧ɻ̍se˩ mi˩zɯ˩dʑo˩˥se˩ ɖwɯ˧mɤ˥zo˧ ʂɯ˧ɬi˧mi˧mo˧ɖʐv̩˥ni˩ ɖʐv̩˧kv̩˩mæ˩ pi˧	['hĩ˧ʈʂʰɯ˧', 'qʰɑ˩jɤ˩dʑo˩ɲi˥tsɯ˩mv̩˩', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'pʰe˧', 'ʈʂʰɯ˧ɻ̍˩se˩', 'mi˩zɯ˩dʑo˩˥', 'se˩', 'ɖwæ˩mɤ˧zo˧', 'ʂɯ˧ɬi˧mi˧mo˧ɖʐv̩˥ne˩', 'ɖʐv̩˧kv̩˧mæ˩', 'pi˧']	['hĩ˧ʈʂʰɯ˧', 'qʰɑ˩jɤ˩dʑo˩ɲi˥tsɯ˩', 'mv̩˩', 'tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'pʰe˧', 'ʈʂʰɯ˧ɻ̍se˩', 'mi˩zɯ˩dʑo˩˥se˩', 'ɖwɯ˧mɤ˥zo˧', 'ʂɯ˧ɬi˧mi˧mo˧ɖʐv̩˥ni˩', 'ɖʐv̩˧kv̩˩mæ˩', 'pi˧']	0	0.9562289562289562	[1.0, 0.9, 0.2222222222222222, 0.375, 0.5, 0.26666666666666666, 0.0, 0.26666666666666666, 0.19047619047619047, 0.35294117647058826, 0.7, 0.95, 0.9166666666666666, 1.0]	0.5457599706549287
ə˧mi˧ɻæ˩ ɲi˧mi˧qʰæ˧ʂæ˧ pʰi˩dɑ˩˥ sɑ˧le˧ɲi˩	ə˧mi˧ɻæ˩ ɲi˧mi˧ʈʰɯqʰæ˧ʂʂæ˧ pʰi˩dɑ˧˥ sɑ˧ le˧ɲi˩	['ə˧mi˧ɻæ˩', 'ɲi˧mi˧qʰæ˧ʂæ˧', 'pʰi˩dɑ˩˥', 'sɑ˧le˧ɲi˩']	['ə˧mi˧ɻæ˩', 'ɲi˧mi˧ʈʰɯqʰæ˧ʂʂæ˧', 'pʰi˩dɑ˧˥', 'sɑ˧', 'le˧ɲi˩']	1	0.9195402298850575	[1.0, 0.8666666666666667, 0.875, 0.5]	0.8104166666666667
ə˧ʝi˧ʂɯ˥ʝi˩ ɬɑ˧sɑ˧hɯ˧dʑo˥ zo˧ʈʂʰɯ˧ le˧wo˥ le˧jo˩mɤ˩kv̩˩ze˩tsɯ˩ mv̩	ə˧ʝi˧ʂɯ˥ʝi˩ ɬɑ˧sɑ˧hɯ˧dʑo˥ zo˧ʈʂʰɯ˧ le˧wo˥ le˧jo˩mɤ˩kv̩˩ze˩tsɯ˩ mv̩˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɬɑ˧sɑ˧hɯ˧dʑo˥', 'zo˧ʈʂʰɯ˧', 'le˧wo˥', 'le˧jo˩mɤ˩kv̩˩ze˩tsɯ˩', 'mv̩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɬɑ˧sɑ˧hɯ˧dʑo˥', 'zo˧ʈʂʰɯ˧', 'le˧wo˥', 'le˧jo˩mɤ˩kv̩˩ze˩tsɯ˩', 'mv̩˩']	0	0.9924812030075187	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	0.9761904761904762
no˧mɤ˧dʑo˧ njɤ˧ki˧ki˩ njɤ˧mɤ˧dʑo˧ no˧ki˧ki˩	no˧ mɤ˧dʑo˧ njɤ˧ki˧ki˩ njɤ˧mɤ˧dʑo˧ no˧ki˧ki˩	['no˧mɤ˧dʑo˧', 'njɤ˧ki˧ki˩', 'njɤ˧mɤ˧dʑo˧', 'no˧ki˧ki˩']	['no˧', 'mɤ˧dʑo˧', 'njɤ˧ki˧ki˩', 'njɤ˧mɤ˧dʑo˧', 'no˧ki˧ki˩']	1	0.9885057471264368	[0.46153846153846156, 0.35294117647058826, 0.47619047619047616, 0.3]	0.3976675285498815
zo˩no˥ to˩mi˩˥ ɑ˩ʁo˧ to˩mi˩˥ ə˧mɑ˧ki˩ tʰi˧di˩mɤ˩di˩ ə˩gi˩ m	zo˩no˥ to˩mi˩˥ ɑ˩ʁo˧ to˩mi˥ ə˧mɑ˧ki˩ tʰi˧di˩mɤ˩di˩ ə˩gi˩ hĩ	['zo˩no˥', 'to˩mi˩˥', 'ɑ˩ʁo˧', 'to˩mi˩˥', 'ə˧mɑ˧ki˩', 'tʰi˧di˩mɤ˩di˩', 'ə˩gi˩', 'm']	['zo˩no˥', 'to˩mi˩˥', 'ɑ˩ʁo˧', 'to˩mi˥', 'ə˧mɑ˧ki˩', 'tʰi˧di˩mɤ˩di˩', 'ə˩gi˩', 'hĩ']	0	0.957983193277311	[1.0, 1.0, 1.0, 0.9230769230769231, 1.0, 1.0, 1.0, 0.0]	0.8653846153846154
wɤ˩˥ ʐɯ˧ ɖɯ˧ʈʰɤ˥tʰi˩kʰɯ˩ dɑ˧pɤ˧ tʰv̩˧v̩˧ɳɯ˩ le˧ʈʂʰo˥ le˧ʈʂʰo˥	wɤ˩˥ ɖʐɯ˧ ɖɯ˧ʈʰɤ˥tʰi˩kʰɯ˩ dɑ˧pɤ˧ tʂʰɯ˧v̩˧ɳɯ˩ le˧ʈʂʰo˧ le˧ʈʂʰo˧	['wɤ˩˥', 'ʐɯ˧', 'ɖɯ˧ʈʰɤ˥tʰi˩kʰɯ˩', 'dɑ˧pɤ˧', 'tʰv̩˧v̩˧ɳɯ˩', 'le˧ʈʂʰo˥', 'le˧ʈʂʰo˥']	['wɤ˩˥', 'ɖʐɯ˧', 'ɖɯ˧ʈʰɤ˥tʰi˩kʰɯ˩', 'dɑ˧pɤ˧', 'tʂʰɯ˧v̩˧ɳɯ˩', 'le˧ʈʂʰo˧', 'le˧ʈʂʰo˧']	0	0.926829268292683	[1.0, 0.8571428571428571, 1.0, 1.0, 0.8181818181818182, 0.875, 0.875]	0.9179035250463822
əəə…ə˧zɯ˩ tsʰi˧qʰæ˧˥dʑo˩ tɕʰi˧mɤ˧bi˧ze˧ le˧wo˥ le˧bi˩ze˩ pi˧zo˩ ə˧mi˧lɑ˧ mv̩˩lɑ˥ tʰi˩˥ di˩li˩ʁo˩bv̩˥ʈʂʰɯ˩ ɖɯ˧v̩˧ɖɯ˧kɖɯ˧v̩˧ɖɯ˧kʰɤ˧ɖʐɤ˥ le˧po˧tsʰɯ˧ɲi˥tsɯ˩ mv̩	əə…ə˧zɯ˩ tsʰi˧qʰæ˧˥ dʑo˩ tɕʰi˧mɤ˧bi˧ze˧ le˧wo˥le˩bi˩ze˩ pi˧zo˩ ə˧mi˧lɑ˧ mv̩˩lɑ˥ tʰi˩˥ di˩li˩ʁo˩bv̩˥ tʰv̩˩v̩˩ ɖɯ˧v̩˧ ɖɯɖɯ˧v̩˧ɖɯ˧kʰɤ˧ɖʐɤ˥ le˧po˧tsʰɯ˧ɲi˥tsɯ˩ mv̩˩	['əəə…ə˧zɯ˩', 'tsʰi˧qʰæ˧˥dʑo˩', 'tɕʰi˧mɤ˧bi˧ze˧', 'le˧wo˥', 'le˧bi˩ze˩', 'pi˧zo˩', 'ə˧mi˧lɑ˧', 'mv̩˩lɑ˥', 'tʰi˩˥', 'di˩li˩ʁo˩bv̩˥ʈʂʰɯ˩', 'ɖɯ˧v̩˧ɖɯ˧kɖɯ˧v̩˧ɖɯ˧kʰɤ˧ɖʐɤ˥', 'le˧po˧tsʰɯ˧ɲi˥tsɯ˩', 'mv̩']	['əə…ə˧zɯ˩', 'tsʰi˧qʰæ˧˥', 'dʑo˩', 'tɕʰi˧mɤ˧bi˧ze˧', 'le˧wo˥le˩bi˩ze˩', 'pi˧zo˩', 'ə˧mi˧lɑ˧', 'mv̩˩lɑ˥', 'tʰi˩˥', 'di˩li˩ʁo˩bv̩˥', 'tʰv̩˩v̩˩', 'ɖɯ˧v̩˧', 'ɖɯɖɯ˧v̩˧ɖɯ˧kʰɤ˧ɖʐɤ˥', 'le˧po˧tsʰɯ˧ɲi˥tsɯ˩', 'mv̩˩']	2	0.9396825396825397	[0.9411764705882353, 0.8333333333333334, 0.0, 0.2, 0.75, 1.0, 1.0, 1.0, 1.0, 0.8387096774193549, 0.22857142857142856, 0.16666666666666666, 0.18181818181818182]	0.6261750583382462
dʑɯ˩ʁo˩di˥hĩ˩ v̩˩tsʰɤ˧˥ jɤ˧˥ vwo˩˥ õ˧ʈʂʰɯ˧lɑ˩dʑo˩ tʰi˩˥	dʑɯ˩ʁo˩di˩hĩ˥ v̩˩tsʰɤ˧˥ jɤ˥ …wo˩˥ õ˧ʈʂʰɯ˧lɑ˩dʑo˩ tʰi˩˥	['dʑɯ˩ʁo˩di˥hĩ˩', 'v̩˩tsʰɤ˧˥', 'jɤ˧˥', 'vwo˩˥', 'õ˧ʈʂʰɯ˧lɑ˩dʑo˩', 'tʰi˩˥']	['dʑɯ˩ʁo˩di˩hĩ˥', 'v̩˩tsʰɤ˧˥', 'jɤ˥', '…wo˩˥', 'õ˧ʈʂʰɯ˧lɑ˩dʑo˩', 'tʰi˩˥']	0	0.9380530973451328	[0.8571428571428571, 1.0, 0.8571428571428571, 0.8, 1.0, 1.0]	0.919047619047619
wo˩ɳɯ˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩ tʰi˩˥ hɑ˧le˧dʑo˧ dʑi˧hṽ˧mv̩˩di˩ le˧dʑo˧	wo˩ɳɯ˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩ tʰi˩˥ hɑ˧ le˧dʑo˧ dʑi˧hṽ˧mv̩˩di˩ le˧dʑo˩	['wo˩ɳɯ˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩', 'tʰi˩˥', 'hɑ˧le˧dʑo˧', 'dʑi˧hṽ˧mv̩˩di˩', 'le˧dʑo˧']	['wo˩ɳɯ˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʝi˥kwɤ˩tɕɯ˩lɑ˩', 'tʰi˩˥', 'hɑ˧', 'le˧dʑo˧', 'dʑi˧hṽ˧mv̩˩di˩', 'le˧dʑo˩']	1	0.9806451612903225	[1.0, 1.0, 1.0, 1.0, 0.46153846153846156, 0.2727272727272727, 0.2727272727272727]	0.7152847152847153
ə˧lɑ˧ʁwɤ˧ hĩ˧dzi˧kʰɯ˥dʑo˩ tʰi˩˥ zo˩no˥ ə˧lɑ˧tʰɑ˧mi˧ɻ̍˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧mo˥hĩ˩dʑo˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩tsɯ˩ mv̩˩	ə˧lɑ˧ʁwɤ˧hĩ˧ dʑɯ˧kʰɯ˥dʑo˩ tʰi˩˥ zo˩no˥ ə˧lɑ˧tʰɑ˧mi˧ɻ̍˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧mo˥hĩ˩dʑo˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩tsɯ˩ mv̩˩	['ə˧lɑ˧ʁwɤ˧', 'hĩ˧dzi˧kʰɯ˥dʑo˩', 'tʰi˩˥', 'zo˩no˥', 'ə˧lɑ˧tʰɑ˧mi˧ɻ̍˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧mo˥hĩ˩dʑo˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩tsɯ˩', 'mv̩˩']	['ə˧lɑ˧ʁwɤ˧hĩ˧', 'dʑɯ˧kʰɯ˥dʑo˩', 'tʰi˩˥', 'zo˩no˥', 'ə˧lɑ˧tʰɑ˧mi˧ɻ̍˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧mo˥hĩ˩dʑo˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩tsɯ˩', 'mv̩˩']	0	0.972972972972973	[0.8181818181818182, 0.7142857142857143, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9532467532467532
ɖʐe˧ dʑɤ˩˥ ɖɯ˧mɤ˧kv̩˧tsɯ˥ mv̩˩	ɖʐe˧tɕɤ˩˥ ɖɯ˧mɤ˧kv̩˧tsɯ˥ mv̩˩	['ɖʐe˧', 'dʑɤ˩˥', 'ɖɯ˧mɤ˧kv̩˧tsɯ˥', 'mv̩˩']	['ɖʐe˧tɕɤ˩˥', 'ɖɯ˧mɤ˧kv̩˧tsɯ˥', 'mv̩˩']	-1	0.9152542372881356	[0.6153846153846154, 0.21052631578947367, 0.3333333333333333, 0.0]	0.2898110661268556
hɑ˩ʂɯ˧ dzɯ˧ɲi˥mæ˩	ʁɑ˩ʂæ˧ dzɯ˧ɲi˥mæ˩	['hɑ˩ʂɯ˧', 'dzɯ˧ɲi˥mæ˩']	['ʁɑ˩ʂæ˧', 'dzɯ˧ɲi˥mæ˩']	0	0.8823529411764706	[0.6666666666666666, 1.0]	0.8333333333333333
dʑɯ˩nɑ˩mi˩ʁo˩ɳɯ˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧˥ ɖɯ˧gɤ˧ɳɯ˥ ɑ˩ʁo˧kʰi˥qʰv̩˩ no˩qo˥tʰv̩˩ɲi˩ qʰwɤ˧tsʰi˩ no˩qo˥kʰɯ˩ɲi˩wɤ˩	dʑɯ˩nɑ˩mi˩ʁo˥ɳɯ˩ ɖɯ˧gɤ˧ɖɯ˧gɤ˧ ɖɯ˧gɤ˧ ɖɯ˧gɤ˧ɳɯ˧ ɑ˩ʁo˧kʰi˩qʰɑ˩nɑ˩qo˩tʰv̩˩˩ qʰwɤ˧tɕɯ˩no˩qo˥kʰɯ˩zo˩	['dʑɯ˩nɑ˩mi˩ʁo˩ɳɯ˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧˥', 'ɖɯ˧gɤ˧ɳɯ˥', 'ɑ˩ʁo˧kʰi˥qʰv̩˩', 'no˩qo˥tʰv̩˩ɲi˩', 'qʰwɤ˧tsʰi˩', 'no˩qo˥kʰɯ˩ɲi˩wɤ˩']	['dʑɯ˩nɑ˩mi˩ʁo˥ɳɯ˩', 'ɖɯ˧gɤ˧ɖɯ˧gɤ˧', 'ɖɯ˧gɤ˧', 'ɖɯ˧gɤ˧ɳɯ˧', 'ɑ˩ʁo˧kʰi˩qʰɑ˩nɑ˩qo˩tʰv̩˩˩', 'qʰwɤ˧tɕɯ˩no˩qo˥kʰɯ˩zo˩']	-3	0.8275862068965517	[0.875, 0.631578947368421, 0.9230769230769231, 0.75, 0.058823529411764705, 0.2777777777777778, 0.0, 0.0, 0.0]	0.39069524195943184
